node_id,node_className,node_metrics,node_ast_wpdp,node_ast_cpdp,node_label
0,org.apache.lucene.index.DocInverterPerThread,"[5.0, 2.0, 0.0, 19.0, 18.0, 0.0, 8.0, 15.0, 4.0, 0.785714286, 84.0, 0.0, 7.0, 0.5, 0.4, 0.0, 0.0, 14.4, 3.0, 1.2, 84.0, 0.0, 84.0, 0.0]","[1.3889239, 1.3889239, 3.4501727, 0.7350567, 0.7350567, 3.4501727, 1.2895869, 1.2895869, 3.4501727, 4.5775785, 2.5797927, 2.5797927, 3.4501727]","[1.2500387, 1.2500387, 1.1544846, 1.2500387, 1.2500387, 1.1544846, 1.2500387, 1.2500387, 1.1544846, 1.6108347, 1.2500387, 1.2500387, 1.1544846]",1
1,org.apache.lucene.search.FuzzyQuery,"[10.0, 3.0, 0.0, 13.0, 41.0, 7.0, 1.0, 12.0, 9.0, 0.638888889, 286.0, 0.5, 0.0, 0.72, 0.285714286, 2.0, 6.0, 27.2, 6.0, 1.4, 12.0, 6.0, 301.0, 14.0]","[3.492711, 3.4216137, 3.492711, 3.4216137, 3.492711, 3.4216137, 3.4501727, 3.4501727, 3.4501727, 1.6042802, 3.4501727, 4.5775785, 3.1853538, 2.791359, 2.4155123, 3.492711, 3.492711, 3.492711, 2.4088318, 0.2967224, 2.5563629, 2.869494, 3.6122177, 2.7866342, 1.7289114, 2.5997357, 3.1101162, 3.4501727, 1.6042802, 3.492711, 1.7823803, 2.591759, 1.662946, 1.7823803, 1.662946, 1.662946, 2.79354, 1.662946, 1.662946, 2.3948896, 1.662946, 0.3644189, 2.5997357, 2.3948896, 1.3535105, 3.4501727, 3.492711, 2.5743203, 3.4501727, 3.492711, 3.492711, 3.492711, 3.492711, 3.492711, 3.4501727, 0.96510667]","[1.3430547, 1.518322, 1.3430547, 1.518322, 1.3430547, 1.518322, 1.1544846, 1.1544846, 1.1544846, 1.2500387, 1.1544846, 1.2500387, 1.2500387, 1.6108347, 1.958698, 1.2500387, 1.2500387, 1.3430547, 1.2500387, 1.3430547, 1.3430547, 2.6856565, 1.2500387, 1.2500387, 1.2500387, 1.3496968, 1.2500387, 1.2500387, 1.2500387, 1.2500387, 1.1544846, 1.2500387, 1.3430547, 1.2500387, 1.2500387, 1.2500387, 1.2500387, 1.2500387, 1.2500387, 1.2500387, 1.2500387, 1.2500387, 1.2500387, 1.2500387, 1.2500387, 1.2500387, 1.2500387, 1.2500387, 1.1544846, 1.3430547, 1.2500387, 1.1544846, 1.3430547, 1.3430547, 1.3430547, 1.3430547, 1.3430547, 1.1544846, 1.2500387]",1
2,org.apache.lucene.search.QueryTermVector,"[10.0, 1.0, 0.0, 4.0, 38.0, 0.0, 0.0, 4.0, 9.0, 0.388888889, 287.0, 1.0, 0.0, 0.0, 0.34, 0.0, 0.0, 27.5, 5.0, 1.6, 9.0, 5.0, 293.0, 10.0]","[3.4501727, 3.492711, 0.026951473, 3.492711, 4.5775785, 3.6122177, 2.791359, 2.791359, 3.1101162, 2.4155123, 1.8231394, 2.869494, 3.4501727, 3.492711, 1.6723487, 3.6122177, 2.8206491, 3.492711, 2.5919385, 3.1101162, 3.1101162, 2.8206491, 1.2086318, 2.3133504, 1.2086318, 1.2086318, 1.8231394, 2.869494, 3.6122177, 2.6422377, 2.5968058, 2.791359, 1.2086318, 3.4501727, 1.662946, 3.6122177, 3.492711, 1.662946, 1.662946, 1.662946, 1.662946, 1.662946, 2.3948896, 3.4501727, 3.4501727, 3.4501727, 3.4501727, 3.4501727, 3.6122177, 0.6094182]","[1.1544846, 1.2500387, 1.3430547, 1.2500387, 1.3430547, 1.6108347, 1.3496968, 1.2500387, 1.2500387, 1.2500387, 1.2500387, 1.2500387, 1.2500387, 1.2500387, 1.1544846, 1.3430547, 1.2500387, 1.3496968, 1.2500387, 1.3430547, 1.2500387, 1.2500387, 1.2500387, 1.2500387, 1.2500387, 1.2500387, 1.2500387, 1.2500387, 1.2500387, 1.2500387, 1.3496968, 1.2500387, 1.2500387, 1.2500387, 1.2500387, 1.1544846, 1.2500387, 1.3496968, 1.3430547, 1.2500387, 1.2500387, 1.2500387, 1.2500387, 1.2500387, 1.2500387, 1.1544846, 1.1544846, 1.1544846, 1.1544846, 1.2500387, 1.1544846, 1.3496968, 1.2500387]",0
3,org.apache.lucene.index.ReadOnlySegmentReader,"[4.0, 4.0, 0.0, 3.0, 7.0, 6.0, 2.0, 2.0, 1.0, 2.0, 26.0, 0.0, 0.0, 0.98125, 0.5, 2.0, 3.0, 5.5, 3.0, 1.25, 26.0, 0.0, 26.0, 0.0]","[3.4501727, 3.4216137, 3.4501727, 3.4501727, 2.8206491]","[1.1544846, 1.518322, 1.1544846, 1.2500387, 1.1544846, 1.2500387]",0
4,org.apache.lucene.index.DirectoryIndexReader,"[25.0, 2.0, 2.0, 20.0, 82.0, 160.0, 5.0, 18.0, 8.0, 0.881944444, 596.0, 0.833333333, 5.0, 0.768421053, 0.197916667, 2.0, 8.0, 22.36, 3.0, 1.08, 596.0, 0.0, 596.0, 0.0]","[3.4501727, 3.492711, 3.6122177, 2.869494, 2.792862, 1.720789, 3.6122177, 2.869494, 3.1101162, 2.8206491, 3.6404476, 3.4501727, 1.6578004, 3.4501727, 3.4501727, 2.3312259, 3.492711, 2.869494, 2.8206491, 2.792862, 3.492711, 3.492711, 0.56655216, 3.492711, 3.1225502, 3.4216137, 0.8131827, 0.9202523, 3.4501727, 3.3689845, 3.492711, -0.03572305, 0.56655216, 3.4501727, 2.3312259, 3.492711, 3.6404476, 3.4501727, 3.4501727, 3.4501727, 3.3689845, 3.4501727, 3.3689845, 1.6095527, 3.4501727, 3.3689845, -0.60043424, 1.6095527, 3.4501727, 3.3689845, 2.869494, 1.7297399, 3.4501727, 3.492711, 2.5563629, 3.4501727, 3.492711, 3.492711, 0.7045261, 4.5775785, 3.6122177, 2.869494, 2.792862, 1.720789, 3.6122177, 2.869494, 2.8206491, 3.492711, 2.7647328, 0.9365689, 0.97510344, 3.1101162, 1.3368777, 3.492711, -0.37223932, 1.6147344, 2.591916, 3.492711, 1.2159134, 3.4501727, 3.4501727, 3.492711, 3.3689845, 3.492711, 3.4216137, 3.492711, 0.65910345, 3.492711, 1.4762744, 3.4216137, 3.492711, -0.60043424, 1.6095527, 1.2159134, 3.4216137, 3.4501727, 3.492711, 2.11703, 3.4501727, 3.492711, 3.6122177, 2.869494, 2.792862, 3.2739277, 2.792862, 3.4501727, 4.5775785, 3.492711, 1.2159134, 1.1915169, 2.869494, 3.1101162, 3.6122177, 2.792862, 3.492711, 2.1440215, 1.720789, 1.6095527, 1.4370733, 2.869494, 2.792862, 1.7297399, 3.4501727, 3.4501727, 3.4501727, 3.4501727, 3.4501727, 3.4501727, 3.4501727, 3.4501727, 3.4501727, 1.6516093, 3.492711, 3.4216137, 2.3312259, 1.4370733, 3.1101162, 3.6122177, 3.492711, 2.2884164, 2.591759, 0.6999907, 4.5775785, 2.3312259, 3.492711, 3.1101162]","[1.1544846, 1.3430547, 1.3496968, 1.2500387, 1.2500387, 1.2500387, 1.3496968, 1.2500387, 1.2500387, 1.2500387, 1.2500387, 1.1544846, 1.2500387, 1.1544846, 1.1544846, 1.2500387, 1.3430547, 1.2500387, 1.2500387, 1.2500387, 1.3430547, 1.2500387, 1.3430547, 1.2500387, 1.3430547, 1.2500387, 1.518322, 1.2500387, 1.2500387, 1.1544846, 1.2500387, 1.3430547, 1.2500387, 1.2500387, 1.1544846, 1.2500387, 1.2500387, 1.3430547, 1.2500387, 1.1544846, 1.1544846, 1.1544846, 1.2500387, 1.1544846, 1.2500387, 1.2500387, 1.1544846, 1.2500387, 1.2500387, 1.2500387, 1.1544846, 1.2500387, 1.2500387, 1.2500387, 1.1544846, 1.3430547, 1.2500387, 1.1544846, 1.3430547, 1.3430547, 1.2500387, 1.6108347, 1.2500387, 1.3496968, 1.2500387, 1.2500387, 1.2500387, 1.3496968, 1.2500387, 1.2500387, 1.3430547, 1.2500387, 1.2500387, 1.2500387, 1.2500387, 1.2500387, 1.3430547, 1.2500387, 1.2500387, 1.2500387, 1.3430547, 1.2500387, 1.2500387, 1.1544846, 1.1544846, 1.3430547, 1.2500387, 1.3430547, 1.518322, 1.3430547, 1.2500387, 1.3430547, 1.2500387, 1.518322, 1.3430547, 1.2500387, 1.2500387, 1.2500387, 1.518322, 1.1544846, 1.3430547, 1.2500387, 1.1544846, 1.3430547, 1.3496968, 1.2500387, 1.2500387, 1.2500387, 1.2500387, 1.1544846, 1.6108347, 1.3430547, 1.2500387, 1.2500387, 1.2500387, 1.2500387, 1.3496968, 1.2500387, 1.3430547, 1.2500387, 1.2500387, 1.2500387, 1.2500387, 1.2500387, 1.2500387, 1.2500387, 1.1544846, 1.1544846, 1.1544846, 1.1544846, 1.1544846, 1.1544846, 1.1544846, 1.1544846, 1.1544846, 1.2500387, 1.3430547, 1.518322, 1.2500387, 1.2500387, 1.2500387, 1.3496968, 1.3430547, 1.2500387, 1.2500387, 1.2500387, 1.6108347, 1.2500387, 1.3430547, 1.2500387]",1
5,org.apache.lucene.index.DocFieldConsumerPerThread,"[5.0, 1.0, 3.0, 13.0, 6.0, 10.0, 10.0, 3.0, 0.0, 2.0, 8.0, 0.0, 0.0, 0.0, 0.6, 0.0, 0.0, 0.6, 1.0, 0.8, 8.0, 0.0, 8.0, 0.0]","[3.4501727, 3.4501727, 3.4501727, 3.4501727]","[1.1544846, 1.1544846, 1.1544846, 1.1544846]",0
6,org.apache.lucene.index.FieldsWriter,"[13.0, 1.0, 0.0, 13.0, 61.0, 0.0, 4.0, 9.0, 0.0, 0.881944444, 553.0, 0.333333333, 3.0, 0.0, 0.179487179, 0.0, 0.0, 40.61538462, 4.0, 1.0, 203.0, 59.0, 451.0, 73.0]","[4.5775785, 1.7800047, 3.104986, 3.492711, 4.5775785, 2.5563629, 4.5775785, 1.4037479, 4.5775785, 1.7800047, 3.104986, 3.492711, 4.5775785, 2.5563629, 4.5775785, 1.4037479, 4.5775785, 1.4037479, 3.4501727, 3.4501727, 2.0423858, 2.7845085, 3.611719, 1.030046, 3.4501727, 2.0423858, 2.7845085, 3.611719, 3.4501727, 3.1536062, 3.1536062, 3.4501727, 3.492711, 4.5775785, 3.492711, 4.5775785, 2.5563629, 4.5775785, 3.492711, 4.5775785, 2.5563629, 3.4216137, 3.492711, 4.5775785, 2.5563629, 3.4501727, 3.611719, 3.492711, 3.492711, 0.6135849, 3.492711, 2.8812418, 3.492711, 3.492711, 1.227848, 1.7484466, 0.072412245, 3.492711, 0.6135849, 1.227848, 0.072412245, 1.7484466, 0.085958086, 1.0477004, 3.611719, 1.9288346, 3.492711, 0.6135849, 1.227848, 1.7484466, 0.072412245, 3.611719, 1.9288346, 0.08080942, 0.085958086, 3.4501727, 2.7845085, 3.6122177, 2.0423858, 1.2161849, 2.7845085, 3.4501727, 2.0423858, 2.7845085, 1.0990628, 2.6422377, 3.4260135, 2.5968058, 2.791359, 3.492711, 0.20338035, 3.611719, 1.0990628, 2.6422377, 3.4260135, 2.5968058, 2.791359, 3.492711, 0.20338035, 2.0804944, 1.3951116, 3.4501727, 0.51363295, 0.5838607, 4.5775785, 0.51363295, 0.5838607, 3.4260135, 1.132257, 2.6488547, 0.17074524]","[1.6108347, 1.2500387, 1.2500387, 1.3430547, 1.6108347, 1.2500387, 1.6108347, 1.2500387, 1.6108347, 1.2500387, 1.2500387, 1.3430547, 1.6108347, 1.2500387, 1.6108347, 1.2500387, 1.6108347, 1.2500387, 1.1544846, 1.1544846, 1.2500387, 1.2500387, 1.2500387, 1.2500387, 1.1544846, 1.2500387, 1.2500387, 1.2500387, 1.1544846, 1.2500387, 1.2500387, 1.1544846, 1.3430547, 1.6108347, 1.3430547, 1.6108347, 1.2500387, 1.6108347, 1.3430547, 1.6108347, 1.2500387, 1.518322, 1.3430547, 1.6108347, 1.2500387, 1.1544846, 1.2500387, 1.3430547, 1.2500387, 1.3430547, 1.2500387, 1.3430547, 1.2500387, 1.2500387, 1.3430547, 1.2500387, 1.3430547, 1.2500387, 1.2500387, 1.2500387, 1.3430547, 1.2500387, 1.2500387, 1.2500387, 1.2500387, 1.2500387, 1.2500387, 1.2500387, 1.2500387, 1.2500387, 1.2500387, 1.3430547, 1.2500387, 1.2500387, 1.2500387, 1.2500387, 1.2500387, 1.2500387, 1.2500387, 1.2500387, 1.1544846, 1.2500387, 1.3496968, 1.2500387, 1.2500387, 1.2500387, 1.1544846, 1.2500387, 1.2500387, 1.2500387, 1.2500387, 1.3817478, 1.2500387, 1.2500387, 1.3430547, 1.2500387, 1.2500387, 1.2500387, 1.2500387, 1.3817478, 1.2500387, 1.2500387, 1.3430547, 1.2500387, 1.2500387, 1.2500387, 1.2500387, 1.1544846, 1.2500387, 1.2500387, 1.2500387, 1.6108347, 1.2500387, 1.2500387, 1.2500387, 1.3817478, 1.2500387, 1.2500387, 1.2500387, 1.2500387, 1.2500387]",1
7,org.apache.lucene.index.SegmentTermPositions,"[17.0, 2.0, 0.0, 6.0, 34.0, 34.0, 1.0, 6.0, 7.0, 0.722222222, 323.0, 0.777777778, 1.0, 0.444444444, 0.173611111, 1.0, 2.0, 17.47058824, 3.0, 1.0, 7.0, 7.0, 239.0, 27.0]","[3.4501727, 3.492711, 3.4501727, 3.492711, 2.5563629, 3.4501727, 3.492711, 3.4501727, 2.9574242, 3.492711, 3.492711, 2.9574242, 3.4501727, 3.4501727, 3.492711, 3.4501727, 3.4216137, 3.4501727, 3.4501727, 3.6122177, 3.4501727, 3.492711, 2.430932, 2.7845085, 3.4501727, 3.492711, 2.11703, 3.492711, 2.430932, 3.492711, 3.4501727, 3.4501727, 3.492711, 3.4216137, 3.492711, 1.6486205, 3.4501727]","[1.1544846, 1.3430547, 1.1544846, 1.3430547, 1.2500387, 1.1544846, 1.3430547, 1.2500387, 1.2500387, 1.1544846, 1.2500387, 1.3430547, 1.3430547, 1.2500387, 1.1544846, 1.1544846, 1.3430547, 1.1544846, 1.518322, 1.1544846, 1.1544846, 1.3496968, 1.2500387, 1.2500387, 1.1544846, 1.3430547, 1.2500387, 1.2500387, 1.1544846, 1.3430547, 1.2500387, 1.2500387, 1.3430547, 1.2500387, 1.3430547, 1.2500387, 1.1544846, 1.1544846, 1.3430547, 1.518322, 1.3430547, 1.2500387, 1.1544846]",1
8,org.apache.lucene.index.MultipleTermPositions,"[13.0, 1.0, 0.0, 8.0, 36.0, 58.0, 1.0, 7.0, 13.0, 0.791666667, 191.0, 1.0, 2.0, 0.0, 0.201923077, 0.0, 0.0, 13.38461538, 1.0, 0.9231, 1.0, 2.0, 207.0, 7.0]","[1.3535105, 2.869494, 2.6422377, 3.4260135, 2.5968058, 2.791359, 3.492711, 2.791359, 2.5919385, 3.4501727, 1.8903141, 3.4501727, 3.4501727, 3.492711, 3.4501727, 3.4501727, 1.6723487, 3.4501727, 3.4501727, 3.4501727, 2.515753, 3.6122177, 3.1101162, -0.011723866, 3.4501727, 3.492711, 2.869494, 2.6445189, 0.27500948, 2.713085, 3.1853538, 2.869494, 0.27500948, 2.713085, 0.27500948, 3.6122177, 1.4436569, 3.1101162, 1.1142642, 3.492711, 2.791359, 0.54231536, 2.7866342, 2.5563629, 1.6723487, 2.869494, 3.4501727, 2.791359, 3.4501727, 3.4260135, 0.27500948, 0.27500948, 2.713085, 2.7866342, 3.492711, 2.1920624, 2.5919385, 2.5563629, 2.791359, 3.4501727, 3.4501727, 3.4501727, 3.4260135, 2.869494, 2.7866342, 3.4501727, 3.4216137, 3.4501727, 3.4216137, 3.4501727, 3.4216137, 3.4501727, 3.4216137, 3.4501727, 3.4216137, 3.4501727]","[1.2500387, 1.2500387, 1.2500387, 1.3817478, 1.2500387, 1.2500387, 1.3430547, 1.2500387, 1.2500387, 1.1544846, 1.2500387, 1.1544846, 1.1544846, 1.3430547, 1.2500387, 1.1544846, 1.1544846, 1.2500387, 1.1544846, 1.1544846, 1.1544846, 1.2500387, 1.3496968, 1.2500387, 1.2500387, 1.1544846, 1.3430547, 1.2500387, 1.2500387, 1.2500387, 1.2500387, 1.958698, 1.2500387, 1.2500387, 1.2500387, 1.2500387, 1.3496968, 1.2500387, 1.2500387, 1.2500387, 1.3430547, 1.2500387, 1.2500387, 1.2500387, 1.2500387, 1.2500387, 1.2500387, 1.1544846, 1.2500387, 1.1544846, 1.3817478, 1.2500387, 1.2500387, 1.2500387, 1.2500387, 1.3430547, 1.2500387, 1.2500387, 1.2500387, 1.2500387, 1.1544846, 1.1544846, 1.1544846, 1.3817478, 1.2500387, 1.2500387, 1.1544846, 1.518322, 1.1544846, 1.518322, 1.1544846, 1.518322, 1.1544846, 1.518322, 1.1544846, 1.518322, 1.1544846]",0
9,org.apache.lucene.index.TermDocs,"[8.0, 1.0, 0.0, 30.0, 8.0, 28.0, 28.0, 2.0, 8.0, 2.0, 8.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 14.0, 5.0]","[3.4501727, 3.4501727, 3.4501727, 3.4501727, 3.4501727, 3.4501727, 3.4501727, 3.4501727]","[1.1544846, 1.1544846, 1.1544846, 1.1544846, 1.1544846, 1.1544846, 1.1544846, 1.1544846]",0
