edge_srcName,edge_srcId,edge_dstName,edge_dstId
bench/BenchParser.java,0,src/org/jruby/RubyInstanceConfig.java,787
bench/BenchParser.java,0,src/org/jruby/common/NullWarnings.java,268
bench/BenchParser.java,0,src/org/jruby/lexer/yacc/LexerSource.java,696
bench/BenchParser.java,0,src/org/jruby/parser/DefaultRubyParser.java,737
bench/BenchParser.java,0,src/org/jruby/parser/ParserConfiguration.java,742
spec/java_integration/fixtures/CoerceToInterface.java,21,src/org/jruby/Ruby.java,757
spec/java_integration/fixtures/CoerceToInterface.java,21,src/org/jruby/runtime/builtin/IRubyObject.java,860
spec/java_integration/fixtures/CoerceToInterface.java,21,src/org/jruby/javasupport/JavaEmbedUtils.java,667
src/org/jruby/anno/AnnotationBinder.java,56,src/org/jruby/CompatVersion.java,270
src/org/jruby/anno/AnnotationBinder.java,56,src/org/jruby/util/CodegenUtils.java,957
src/org/jruby/anno/InvokerGenerator.java,60,src/org/jruby/internal/runtime/methods/DumpingInvocationMethodFactory.java,603
src/org/jruby/anno/InvokerGenerator.java,60,src/org/jruby/util/JRubyClassLoader.java,993
src/org/jruby/anno/JavaMethodDescriptor.java,61,src/org/jruby/util/CodegenUtils.java,957
src/org/jruby/anno/JavaMethodDescriptor.java,61,src/org/jruby/runtime/Block.java,854
src/org/jruby/anno/JavaMethodDescriptor.java,61,src/org/jruby/runtime/ThreadContext.java,949
src/org/jruby/anno/JavaMethodDescriptor.java,61,src/org/jruby/runtime/builtin/IRubyObject.java,860
src/org/jruby/anno/JRubyMethod.java,64,src/org/jruby/CompatVersion.java,270
src/org/jruby/anno/JRubyMethod.java,64,src/org/jruby/runtime/Visibility.java,950
src/org/jruby/anno/TypePopulator.java,66,src/org/jruby/RubyModule.java,797
src/org/jruby/anno/TypePopulator.java,66,src/org/jruby/compiler/ASTInspector.java,275
src/org/jruby/anno/TypePopulator.java,66,src/org/jruby/internal/runtime/methods/CallConfiguration.java,600
src/org/jruby/anno/TypePopulator.java,66,src/org/jruby/internal/runtime/methods/DynamicMethod.java,604
src/org/jruby/anno/TypePopulator.java,66,src/org/jruby/internal/runtime/methods/JavaMethod.java,610
src/org/jruby/anno/TypePopulator.java,66,src/org/jruby/runtime/Arity.java,829
src/org/jruby/anno/TypePopulator.java,66,src/org/jruby/runtime/MethodFactory.java,932
src/org/jruby/anno/TypePopulator.java,66,src/org/jruby/runtime/Visibility.java,950
src/org/jruby/ant/RakeTaskBase.java,69,src/org/jruby/embed/ScriptingContainer.java,479
src/org/jruby/ast/AliasNode.java,70,src/org/jruby/Ruby.java,757
src/org/jruby/ast/AliasNode.java,70,src/org/jruby/ast/visitor/NodeVisitor.java,253
src/org/jruby/ast/AliasNode.java,70,src/org/jruby/javasupport/util/RuntimeHelpers.java,685
src/org/jruby/ast/AliasNode.java,70,src/org/jruby/lexer/yacc/ISourcePosition.java,694
src/org/jruby/ast/AliasNode.java,70,src/org/jruby/runtime/Block.java,854
src/org/jruby/ast/AliasNode.java,70,src/org/jruby/runtime/ThreadContext.java,949
src/org/jruby/ast/AliasNode.java,70,src/org/jruby/runtime/builtin/IRubyObject.java,860
src/org/jruby/ast/AndNode.java,71,src/org/jruby/Ruby.java,757
src/org/jruby/ast/AndNode.java,71,src/org/jruby/ast/visitor/NodeVisitor.java,253
src/org/jruby/ast/AndNode.java,71,src/org/jruby/lexer/yacc/ISourcePosition.java,694
src/org/jruby/ast/AndNode.java,71,src/org/jruby/runtime/Block.java,854
src/org/jruby/ast/AndNode.java,71,src/org/jruby/runtime/ThreadContext.java,949
src/org/jruby/ast/AndNode.java,71,src/org/jruby/runtime/builtin/IRubyObject.java,860
src/org/jruby/ast/ArgAuxillaryNode.java,72,src/org/jruby/ast/visitor/NodeVisitor.java,253
src/org/jruby/ast/ArgAuxillaryNode.java,72,src/org/jruby/lexer/yacc/ISourcePosition.java,694
src/org/jruby/ast/ArgsCatNode.java,73,src/org/jruby/Ruby.java,757
src/org/jruby/ast/ArgsCatNode.java,73,src/org/jruby/ast/visitor/NodeVisitor.java,253
src/org/jruby/ast/ArgsCatNode.java,73,src/org/jruby/javasupport/util/RuntimeHelpers.java,685
src/org/jruby/ast/ArgsCatNode.java,73,src/org/jruby/lexer/yacc/ISourcePosition.java,694
src/org/jruby/ast/ArgsCatNode.java,73,src/org/jruby/runtime/Block.java,854
src/org/jruby/ast/ArgsCatNode.java,73,src/org/jruby/runtime/ThreadContext.java,949
src/org/jruby/ast/ArgsCatNode.java,73,src/org/jruby/runtime/builtin/IRubyObject.java,860
src/org/jruby/ast/ArgsNoArgNode.java,74,src/org/jruby/Ruby.java,757
src/org/jruby/ast/ArgsNoArgNode.java,74,src/org/jruby/lexer/yacc/ISourcePosition.java,694
src/org/jruby/ast/ArgsNoArgNode.java,74,src/org/jruby/runtime/Block.java,854
src/org/jruby/ast/ArgsNoArgNode.java,74,src/org/jruby/runtime/ThreadContext.java,949
src/org/jruby/ast/ArgsNoArgNode.java,74,src/org/jruby/runtime/builtin/IRubyObject.java,860
src/org/jruby/ast/ArgsNode.java,75,src/org/jruby/Ruby.java,757
src/org/jruby/ast/ArgsNode.java,75,src/org/jruby/RubyArray.java,759
src/org/jruby/ast/ArgsNode.java,75,src/org/jruby/ast/visitor/NodeVisitor.java,253
src/org/jruby/ast/ArgsNode.java,75,src/org/jruby/javasupport/util/RuntimeHelpers.java,685
src/org/jruby/ast/ArgsNode.java,75,src/org/jruby/lexer/yacc/ISourcePosition.java,694
src/org/jruby/ast/ArgsNode.java,75,src/org/jruby/runtime/Arity.java,829
src/org/jruby/ast/ArgsNode.java,75,src/org/jruby/runtime/Block.java,854
src/org/jruby/ast/ArgsNode.java,75,src/org/jruby/runtime/DynamicScope.java,902
src/org/jruby/ast/ArgsNode.java,75,src/org/jruby/runtime/ThreadContext.java,949
src/org/jruby/ast/ArgsNode.java,75,src/org/jruby/runtime/builtin/IRubyObject.java,860
src/org/jruby/ast/ArgsPreOneArgNode.java,76,src/org/jruby/Ruby.java,757
src/org/jruby/ast/ArgsPreOneArgNode.java,76,src/org/jruby/lexer/yacc/ISourcePosition.java,694
src/org/jruby/ast/ArgsPreOneArgNode.java,76,src/org/jruby/runtime/Block.java,854
src/org/jruby/ast/ArgsPreOneArgNode.java,76,src/org/jruby/runtime/ThreadContext.java,949
src/org/jruby/ast/ArgsPreOneArgNode.java,76,src/org/jruby/runtime/builtin/IRubyObject.java,860
src/org/jruby/ast/ArgsPreTwoArgNode.java,77,src/org/jruby/Ruby.java,757
src/org/jruby/ast/ArgsPreTwoArgNode.java,77,src/org/jruby/lexer/yacc/ISourcePosition.java,694
src/org/jruby/ast/ArgsPreTwoArgNode.java,77,src/org/jruby/runtime/Block.java,854
src/org/jruby/ast/ArgsPreTwoArgNode.java,77,src/org/jruby/runtime/ThreadContext.java,949
src/org/jruby/ast/ArgsPreTwoArgNode.java,77,src/org/jruby/runtime/builtin/IRubyObject.java,860
src/org/jruby/ast/ArgsPushNode.java,78,src/org/jruby/Ruby.java,757
src/org/jruby/ast/ArgsPushNode.java,78,src/org/jruby/RubyArray.java,759
src/org/jruby/ast/ArgsPushNode.java,78,src/org/jruby/ast/visitor/NodeVisitor.java,253
src/org/jruby/ast/ArgsPushNode.java,78,src/org/jruby/lexer/yacc/ISourcePosition.java,694
src/org/jruby/ast/ArgsPushNode.java,78,src/org/jruby/runtime/Block.java,854
src/org/jruby/ast/ArgsPushNode.java,78,src/org/jruby/runtime/ThreadContext.java,949
src/org/jruby/ast/ArgsPushNode.java,78,src/org/jruby/runtime/builtin/IRubyObject.java,860
src/org/jruby/ast/ArgumentNode.java,79,src/org/jruby/ast/types/INameNode.java,245
src/org/jruby/ast/ArgumentNode.java,79,src/org/jruby/ast/visitor/NodeVisitor.java,253
src/org/jruby/ast/ArgumentNode.java,79,src/org/jruby/lexer/yacc/ISourcePosition.java,694
src/org/jruby/ast/ArrayNode.java,80,src/org/jruby/Ruby.java,757
src/org/jruby/ast/ArrayNode.java,80,src/org/jruby/ast/types/ILiteralNode.java,244
src/org/jruby/ast/ArrayNode.java,80,src/org/jruby/ast/visitor/NodeVisitor.java,253
src/org/jruby/ast/ArrayNode.java,80,src/org/jruby/lexer/yacc/ISourcePosition.java,694
src/org/jruby/ast/ArrayNode.java,80,src/org/jruby/runtime/Block.java,854
src/org/jruby/ast/ArrayNode.java,80,src/org/jruby/runtime/ThreadContext.java,949
src/org/jruby/ast/ArrayNode.java,80,src/org/jruby/runtime/builtin/IRubyObject.java,860
src/org/jruby/ast/AssignableNode.java,81,src/org/jruby/Ruby.java,757
src/org/jruby/ast/AssignableNode.java,81,src/org/jruby/ast/types/IArityNode.java,242
src/org/jruby/ast/AssignableNode.java,81,src/org/jruby/lexer/yacc/ISourcePosition.java,694
src/org/jruby/ast/AssignableNode.java,81,src/org/jruby/runtime/Arity.java,829
src/org/jruby/ast/AssignableNode.java,81,src/org/jruby/runtime/Block.java,854
src/org/jruby/ast/AssignableNode.java,81,src/org/jruby/runtime/ThreadContext.java,949
src/org/jruby/ast/AssignableNode.java,81,src/org/jruby/runtime/builtin/IRubyObject.java,860
src/org/jruby/ast/AttrAssignNode.java,82,src/org/jruby/Ruby.java,757
src/org/jruby/ast/AttrAssignNode.java,82,src/org/jruby/RubyArray.java,759
src/org/jruby/ast/AttrAssignNode.java,82,src/org/jruby/RubyClass.java,765
src/org/jruby/ast/AttrAssignNode.java,82,src/org/jruby/ast/types/INameNode.java,245
src/org/jruby/ast/AttrAssignNode.java,82,src/org/jruby/ast/visitor/NodeVisitor.java,253
src/org/jruby/ast/AttrAssignNode.java,82,src/org/jruby/evaluator/ASTInterpreter.java,494
src/org/jruby/ast/AttrAssignNode.java,82,src/org/jruby/exceptions/JumpException.java,495
src/org/jruby/ast/AttrAssignNode.java,82,src/org/jruby/internal/runtime/methods/DynamicMethod.java,604
src/org/jruby/ast/AttrAssignNode.java,82,src/org/jruby/javasupport/util/RuntimeHelpers.java,685
src/org/jruby/ast/AttrAssignNode.java,82,src/org/jruby/lexer/yacc/ISourcePosition.java,694
src/org/jruby/ast/AttrAssignNode.java,82,src/org/jruby/runtime/Block.java,854
src/org/jruby/ast/AttrAssignNode.java,82,src/org/jruby/runtime/CallSite.java,872
src/org/jruby/ast/AttrAssignNode.java,82,src/org/jruby/runtime/CallType.java,891
src/org/jruby/ast/AttrAssignNode.java,82,src/org/jruby/runtime/MethodIndex.java,933
src/org/jruby/ast/AttrAssignNode.java,82,src/org/jruby/runtime/ThreadContext.java,949
src/org/jruby/ast/AttrAssignNode.java,82,src/org/jruby/runtime/Visibility.java,950
src/org/jruby/ast/AttrAssignNode.java,82,src/org/jruby/runtime/builtin/IRubyObject.java,860
src/org/jruby/ast/AttrAssignOneArgNode.java,83,src/org/jruby/Ruby.java,757
