edge_srcName,edge_srcId,edge_dstName,edge_dstId
org.apache.lucene.search.QueryTermVector,1,org.apache.lucene.analysis.Analyzer,177
org.apache.lucene.search.QueryTermVector,1,org.apache.lucene.analysis.TokenStream,4
org.apache.lucene.search.QueryTermVector,1,org.apache.lucene.analysis.TokenStream,4
org.apache.lucene.search.QueryTermVector,1,org.apache.lucene.index.TermFreqVector,86
org.apache.lucene.search.ExactPhraseScorer,5,org.apache.lucene.index.TermPositions,3
org.apache.lucene.search.RangeFilter,6,org.apache.lucene.index.IndexReader,151
org.apache.lucene.search.RangeFilter,6,org.apache.lucene.index.TermPositions,3
org.apache.lucene.search.RangeFilter,6,org.apache.lucene.index.TermDocs,132
org.apache.lucene.search.RangeFilter,6,org.apache.lucene.index.TermEnum,22
org.apache.lucene.index.SegmentInfo,7,org.apache.lucene.store.Directory,48
org.apache.lucene.index.TermInfosWriter,9,org.apache.lucene.store.IndexOutput,13
org.apache.lucene.index.TermInfosWriter,9,org.apache.lucene.store.Directory,48
org.apache.lucene.index.TermInfosWriter,9,org.apache.lucene.util.StringHelper,174
org.apache.lucene.search.MultiSearcher,10,org.apache.lucene.document.Document,18
org.apache.lucene.search.MultiSearcher,10,org.apache.lucene.index.TermPositions,3
org.apache.lucene.search.MultiPhraseQuery,12,org.apache.lucene.index.IndexReader,151
org.apache.lucene.search.MultiPhraseQuery,12,org.apache.lucene.index.MultipleTermPositions,36
org.apache.lucene.search.MultiPhraseQuery,12,org.apache.lucene.index.TermPositions,3
org.apache.lucene.search.MultiPhraseQuery,12,org.apache.lucene.index.TermPositions,3
org.apache.lucene.search.MultiPhraseQuery,12,org.apache.lucene.search.QueryTermVector,1
org.apache.lucene.search.MultiPhraseQuery,12,org.apache.lucene.util.ToStringUtils,144
org.apache.lucene.search.HitQueue,14,org.apache.lucene.util.PriorityQueue,119
org.apache.lucene.search.spans.SpanNearQuery,17,org.apache.lucene.index.IndexReader,151
org.apache.lucene.search.spans.SpanNearQuery,17,org.apache.lucene.search.QueryTermVector,1
org.apache.lucene.search.spans.SpanNearQuery,17,org.apache.lucene.util.ToStringUtils,144
org.apache.lucene.document.Document,18,org.apache.lucene.index.IndexReader,151
org.apache.lucene.document.Document,18,org.apache.lucene.search.Searcher,176
org.apache.lucene.document.Document,18,org.apache.lucene.search.Hits,171
org.apache.lucene.queryParser.QueryParserTokenManager,20,org.apache.lucene.index.TermPositions,3
org.apache.lucene.queryParser.QueryParserTokenManager,20,org.apache.lucene.analysis.WhitespaceAnalyzer,0
org.apache.lucene.queryParser.QueryParserTokenManager,20,org.apache.lucene.document.Document,18
org.apache.lucene.queryParser.QueryParserTokenManager,20,org.apache.lucene.search.QueryTermVector,1
org.apache.lucene.queryParser.QueryParserTokenManager,20,org.apache.lucene.util.Parameter,33
org.apache.lucene.search.SloppyPhraseScorer,21,org.apache.lucene.index.TermPositions,3
org.apache.lucene.index.TermVectorsWriter,23,org.apache.lucene.store.Directory,48
org.apache.lucene.index.TermVectorsWriter,23,org.apache.lucene.store.IndexOutput,13
org.apache.lucene.index.TermVectorsWriter,23,org.apache.lucene.util.StringHelper,174
org.apache.lucene.index.FieldsReader,24,org.apache.lucene.document.Document,18
org.apache.lucene.index.FieldsReader,24,org.apache.lucene.document.Field,182
org.apache.lucene.index.FieldsReader,24,org.apache.lucene.store.Directory,48
org.apache.lucene.index.FieldsReader,24,org.apache.lucene.store.IndexInput,96
org.apache.lucene.search.Query,1,org.apache.lucene.index.IndexReader,151
org.apache.lucene.search.RangeQuery,26,org.apache.lucene.index.TermPositions,3
org.apache.lucene.search.RangeQuery,26,org.apache.lucene.index.TermEnum,22
org.apache.lucene.search.RangeQuery,26,org.apache.lucene.index.IndexReader,151
org.apache.lucene.search.RangeQuery,26,org.apache.lucene.util.ToStringUtils,144
org.apache.lucene.search.PrefixQuery,27,org.apache.lucene.index.TermPositions,3
org.apache.lucene.search.PrefixQuery,27,org.apache.lucene.index.TermEnum,22
org.apache.lucene.search.PrefixQuery,27,org.apache.lucene.index.IndexReader,151
org.apache.lucene.search.PrefixQuery,27,org.apache.lucene.util.ToStringUtils,144
org.apache.lucene.util.BitVector,32,org.apache.lucene.store.Directory,48
org.apache.lucene.util.BitVector,32,org.apache.lucene.store.IndexInput,96
org.apache.lucene.util.BitVector,32,org.apache.lucene.store.IndexOutput,13
org.apache.lucene.store.RAMDirectory,34,org.apache.lucene.store.Directory,48
org.apache.lucene.store.RAMDirectory,34,org.apache.lucene.store.IndexInput,96
org.apache.lucene.store.RAMDirectory,34,org.apache.lucene.store.IndexOutput,13
org.apache.lucene.search.spans.SpanQuery,35,org.apache.lucene.index.IndexReader,151
org.apache.lucene.search.spans.SpanQuery,35,org.apache.lucene.search.QueryTermVector,1
org.apache.lucene.search.spans.SpanQuery,35,org.apache.lucene.search.Weight,149
org.apache.lucene.search.spans.SpanQuery,35,org.apache.lucene.search.Searcher,176
org.apache.lucene.index.MultipleTermPositions,36,org.apache.lucene.util.PriorityQueue,119
org.apache.lucene.queryParser.QueryParser,20,org.apache.lucene.index.TermPositions,3
org.apache.lucene.queryParser.QueryParser,20,org.apache.lucene.analysis.WhitespaceAnalyzer,0
org.apache.lucene.queryParser.QueryParser,20,org.apache.lucene.document.Document,18
org.apache.lucene.queryParser.QueryParser,20,org.apache.lucene.search.QueryTermVector,1
