node_id,node_className,node_metrics,node_ast_wpdp,node_ast_cpdp,node_label
0,org.apache.tools.ant.input.PropertyFileInputHandler,"[3.0, 1.0, 0.0, 3.0, 19.0, 0.0, 0.0, 3.0, 2.0, 0.75, 104.0, 0.5, 0.0, 0.0, 0.666666667, 0.0, 0.0, 33.0, 1.0, 0.6667, 4.0, 4.0, 108.0, 4.0]","[3.4596133, 3.4292486, 0.6633512, 3.8774529, 3.353023, 0.6633512, 0.46520242, 2.6130514, 3.8774529, 3.353023, 0.6633512, 3.4596133, 3.8774529, 3.5267577, 3.8774529, 3.353023, 4.347629, 2.0594456, 3.353023]","[1.1448734, 1.3469596, 1.3469596, 1.3469596, 1.4154241, 1.357031, 1.3469596, 1.3469596, 1.3469596, 1.4154241, 1.3469596, 1.357031, 1.3469596, 1.1448734, 1.4154241, 1.3469596, 1.4154241, 1.357031, 1.3706757, 1.3469596, 1.357031]",0
1,org.apache.tools.ant.types.selectors.OrSelector,"[3.0, 5.0, 0.0, 6.0, 14.0, 3.0, 5.0, 2.0, 3.0, 2.0, 52.0, 0.0, 0.0, 0.96875, 0.555555556, 1.0, 1.0, 16.33333333, 3.0, 1.6667, 8.0, 5.0, 60.0, 5.0]","[3.4596133, 3.8774529, 1.0953633, 2.3487005, 2.3487005, 2.3487005, 2.6130514, 3.4596133, 1.2618344, 0.071394145, 3.5897388, 2.959623, 3.6535916, 3.8774529]","[1.1448734, 1.4154241, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.1448734, 1.3469596, 1.3469596, 1.6618805, 1.3469596, 1.3469596, 1.4154241]",0
2,org.apache.tools.ant.filters.util.ChainReaderHelper,"[10.0, 1.0, 0.0, 15.0, 39.0, 19.0, 4.0, 12.0, 8.0, 0.888888889, 344.0, 0.25, 1.0, 0.0, 0.228571429, 0.0, 0.0, 32.6, 3.0, 1.1, 54.0, 18.0, 364.0, 18.0]","[3.4596133, 3.4596133, 3.4596133, 3.4596133, 3.4596133, 3.4596133, 3.8774529, 3.353023, 3.3753283, 3.9183345, 2.6669397, 3.3753283, 3.9183345, 2.8589, 2.6669397, 3.3753283, 3.8774529, 3.9183345, 2.6669397, 3.8774529, 2.6669397, 1.2094272, 2.1737761, 4.0135584, 3.8774529, 4.347629, 3.8774529, 3.6169968, 1.7216128, 3.6169968, 3.8774529, 3.8774529, 2.0043359, 3.353023, 3.9183345, 0.34943342, 3.8774529, 2.0043359, 3.0222816, 3.8774529, 3.353023, 3.0471058, -0.03767115, 3.8774529, 2.0043359, -0.23160067, 3.353023, 3.353023, 3.353023, 3.353023, 3.8774529, -0.03767115, -0.03767115, 3.4596133, 3.8774529, 3.8774529, 1.1622808, 3.4596133, 2.2136667]","[1.1448734, 1.1448734, 1.1448734, 1.1448734, 1.1448734, 1.1448734, 1.4154241, 1.357031, 1.3469596, 1.7255613, 1.3469596, 1.3469596, 1.3469596, 1.7255613, 1.3469596, 1.3469596, 1.3469596, 1.4154241, 1.7255613, 1.3469596, 1.4154241, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.4154241, 1.3706757, 1.4154241, 1.3469596, 1.3469596, 1.3469596, 1.4154241, 1.4154241, 1.3469596, 1.357031, 1.3469596, 1.7255613, 1.3469596, 1.4154241, 1.3469596, 2.84167, 1.4154241, 1.357031, 1.3469596, 1.3469596, 1.4154241, 1.3469596, 1.3469596, 1.357031, 1.357031, 1.357031, 1.357031, 1.4154241, 1.3469596, 1.3469596, 1.1448734, 1.4154241, 1.4154241, 1.3469596, 1.1448734, 1.3469596]",0
3,org.apache.tools.ant.taskdefs.Ant,"[24.0, 3.0, 0.0, 17.0, 118.0, 72.0, 2.0, 15.0, 17.0, 0.851449275, 1066.0, 0.916666667, 1.0, 0.616666667, 0.185185185, 3.0, 4.0, 42.91666667, 6.0, 1.7083, 50.0, 356.0, 1017.0, 534.0]","[3.4596133, 3.4596133, 3.4596133, 4.0135584, 3.4596133, 2.6666157, 3.4596133, 4.0135584, 4.0135584, -0.2416342, 3.3753283, 3.9183345, 0.7718516, 2.6669397, 3.8774529, 3.8774529, 1.5831716, 2.7190576, 4.0135584, 2.7190576, 4.347629, 0.24442865, 0.40183052, 0.06907643, 0.7718516, 3.9509335, 4.0135584, 4.0135584, 3.8774529, 0.62745756, 4.0135584, 1.2563825, 3.0303466, 3.5897388, 2.959623, 3.6535916, 1.2563825, 3.4596133, 3.8774529, 0.2304969, 3.4596133, 3.8774529, 0.20404296, 3.4596133, 3.8774529, 1.1162204, 3.4596133, 3.8774529, 0.2304969, 3.4596133, 3.8774529, 1.1162204, 3.4596133, 4.347629, 3.8774529, 3.8774529, 4.0135584, 1.6600211, 3.8774529, 1.2962781, 3.8774529, 0.41429165, 3.4901278, 4.0135584, 1.6600211, 3.8774529, 1.5831716, 2.7190576, 3.4901278, 3.9509335, 0.7932178, 3.8774529, 3.5267577, 2.792123, 4.0135584, 3.5267577, 2.1699557, 3.8774529, 2.1699557, 3.3993466, 2.792123, 3.8774529, 2.2902277, 2.792123, 3.353023, 3.353023, 2.2902277, 4.347629, 3.353023, 0.61786723, 2.8130693, 3.8774529, -0.14361669, 3.8774529, 3.5267577, 2.792123, 4.0135584, 3.5267577, 2.1699557, 2.1699557, 3.3993466, 3.8774529, 2.792123, 3.353023, 2.2902277, 4.0135584, 0.083470844, 3.4292486, 3.8774529, 3.353023, 2.2902277, 3.8774529, 2.792123, 4.347629, 3.9509335, 3.353023, 0.61786723, 2.8130693, 3.9509335, 3.0303466, 3.5897388, 2.959623, 3.6535916, 3.1174881, 3.8774529, 4.347629, 3.0543542, 3.4596133, 3.9183345, 3.3753283, 3.4292486, 3.8774529, 3.3993466, 3.3993466, 2.792123, 3.8774529, 2.802828, 3.3993466, 1.5785835, 3.2310212, 3.3993466, 3.0303466, 3.5897388, 2.959623, 3.6535916, 3.1174881, 2.4759183, 4.0135584, 3.4596133, 4.0135584, 2.6155105, 3.8774529, 3.3753283, 3.9183345, 3.0303466, 2.959623, 3.6535916, 0.9822093, 3.8774529, 3.353023, 3.8774529, 1.7016904, 3.9509335, 3.0250351, 1.5785835, 3.8774529, 3.8774529, 3.9183345, 2.0466504, 2.959623, 3.6535916, 3.8774529, 1.7016904, 3.0250351, 3.4596133, 4.0135584, 0.8514877, 3.8774529, 3.9509335, 3.2680762, 4.347629, 3.5522323, 3.8774529, 2.698777, 3.9509335, 3.8774529, 4.347629, 3.5522323, 3.8774529, 2.698777, 3.353023, 2.8130693, 1.4092436, 3.4596133, 2.0466504, 3.5897388, 2.959623, 3.6535916, 2.6130514, 3.8774529, 2.792123, 2.792123, 3.0250351, 3.4292486, 2.6130514, 3.8774529, 3.5267577, 1.5476985, 3.4596133, 3.4596133, 3.4596133, 3.8774529, 2.792123, 3.353023, 3.4596133, 3.4596133, 3.8774529, 4.0135584, 3.1174881, 2.1101003, 2.8589, 3.4596133, 2.8589, 3.4596133, 2.8589, 3.4596133, 3.4596133]","[1.1448734, 1.1448734, 1.1448734, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.1448734, 1.3469596, 1.1448734, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.7255613, 1.3469596, 1.3469596, 1.4154241, 1.4154241, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.3706757, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.4154241, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.6618805, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.1448734, 1.4154241, 1.3469596, 1.1448734, 1.4154241, 1.3469596, 1.1448734, 1.4154241, 1.3469596, 1.1448734, 1.4154241, 1.3469596, 1.1448734, 1.4154241, 1.3469596, 1.1448734, 1.3706757, 1.4154241, 1.3469596, 1.4154241, 1.3469596, 1.3469596, 1.3469596, 1.4154241, 1.3469596, 1.4154241, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.4154241, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.4154241, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.4154241, 1.3469596, 1.3469596, 1.3469596, 1.4154241, 1.3469596, 1.3469596, 1.357031, 1.357031, 1.3469596, 1.3706757, 1.3469596, 1.357031, 1.3469596, 1.3469596, 1.4154241, 1.3469596, 1.4154241, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.4154241, 1.3469596, 1.357031, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.4154241, 1.3469596, 1.357031, 1.3469596, 1.3469596, 1.4154241, 1.3469596, 1.3706757, 1.3469596, 1.3469596, 1.357031, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.6618805, 1.3469596, 1.3469596, 1.3469596, 1.4154241, 1.3706757, 1.3469596, 1.1448734, 1.7255613, 1.3469596, 1.3469596, 1.4154241, 1.3469596, 1.3469596, 1.3469596, 1.4154241, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.6618805, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.1448734, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.4154241, 1.3469596, 1.7255613, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.4154241, 1.357031, 1.4154241, 1.3469596, 1.3469596, 2.0059366, 1.3469596, 1.3469596, 1.4154241, 1.3469596, 1.4154241, 1.7255613, 1.3469596, 1.3469596, 1.3469596, 1.4154241, 1.3469596, 2.0059366, 1.3469596, 1.1448734, 1.3469596, 1.3469596, 1.4154241, 1.3469596, 1.3469596, 1.3706757, 1.3469596, 1.4154241, 1.3469596, 1.3469596, 1.4154241, 1.3706757, 1.3469596, 1.4154241, 1.3469596, 1.357031, 1.3469596, 1.3469596, 1.1448734, 1.3469596, 1.6618805, 1.3469596, 1.3469596, 1.3469596, 1.4154241, 1.3469596, 1.3469596, 2.0059366, 1.3469596, 1.3469596, 1.4154241, 1.3469596, 1.3469596, 1.1448734, 1.1448734, 1.1448734, 1.4154241, 1.3469596, 1.357031, 1.1448734, 1.1448734, 1.4154241, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.1448734, 1.3469596, 1.1448734, 1.3469596, 1.1448734, 1.1448734]",1
4,org.apache.tools.ant.taskdefs.JikesOutputParser,"[12.0, 1.0, 0.0, 3.0, 22.0, 44.0, 1.0, 2.0, 5.0, 0.805194805, 156.0, 1.0, 1.0, 0.0, 0.261904762, 0.0, 0.0, 11.41666667, 4.0, 1.25, 14.0, 11.0, 192.0, 25.0]","[3.4596133, 3.4596133, 3.4596133, 3.4596133, 3.4596133, 2.961599, 2.961599, 2.961599, 3.4596133, 3.8774529, 3.4596133, 3.5897388, 1.4858623, 2.346559, 3.8774529, 1.8285168, 2.792123, 3.0250351, 3.8774529, 2.4439032, 3.185404, 3.8774529, 2.4439032, 3.185404, 3.8774529, 3.185404, 3.9509335, 3.4596133, 3.4596133, 3.8774529, 3.4596133, 3.8774529, 3.9509335, 3.9509335, 3.4596133]","[1.1448734, 1.1448734, 1.1448734, 1.1448734, 1.3469596, 1.1448734, 1.3469596, 1.3469596, 1.3469596, 1.1448734, 1.4154241, 1.3469596, 1.3469596, 1.1448734, 1.6618805, 1.3469596, 1.3469596, 1.4154241, 1.3469596, 1.3469596, 2.0059366, 1.4154241, 1.3469596, 1.3469596, 1.4154241, 1.3469596, 1.3469596, 1.4154241, 1.3469596, 1.3469596, 1.1448734, 1.3469596, 1.1448734, 1.4154241, 1.1448734, 1.4154241, 1.3469596, 1.3469596, 1.1448734]",0
5,org.apache.tools.ant.taskdefs.SignJar,"[19.0, 3.0, 0.0, 10.0, 61.0, 135.0, 0.0, 10.0, 16.0, 0.888888889, 504.0, 1.0, 0.0, 0.672727273, 0.378947368, 1.0, 1.0, 24.78947368, 13.0, 1.9474, 48.0, 27.0, 597.0, 117.0]","[3.4596133, 3.4596133, 3.4596133, 3.4596133, 3.4596133, 3.4596133, 3.4596133, 3.4596133, 3.4596133, 3.4596133, 3.4596133, 3.4596133, 3.4596133, 3.4596133, 2.8589, 3.4596133, 3.8774529, 3.3753283, 3.353023, 3.8774529, 3.8774529, 3.3753283, 3.9509335, 3.9183345, 3.3753283, 2.6669397, 2.1774044, 4.0135584, 2.5791464, 3.9183345, 2.1112123, 4.0135584, 3.4596133, 3.8774529, 3.353023, 3.8774529, 3.353023, 3.8774529, 4.0135584, 1.166036, 1.3262695, 1.1915642, 3.8774529, 2.090504, 3.5100982, 3.8774529, 4.0135584, 2.7190576, 3.8774529, 3.1377625, 2.090504, 3.5100982, 2.090504, 3.5100982, 1.5524414, 2.090504, 3.5100982, 2.090504, 3.5100982, 3.8774529, 2.090504, 3.5100982, 2.090504, 3.5100982, 3.8774529, 2.090504, 3.5100982, 2.090504, 3.5100982, 3.8774529, 2.090504, 3.5100982, 2.090504, 3.5100982, 3.8774529, 2.090504, 3.5100982, 2.090504, 3.5100982, 3.8774529, 2.090504, 3.5100982, 2.090504, 3.5100982, 2.6130514, 3.8774529, 2.090504, 3.5100982, 3.8774529, 2.090504, 3.5100982, 3.8774529, 2.090504, 3.5100982, 2.090504, 3.5100982, 2.6130514, 2.090504, 3.5100982, 3.9509335, 3.4901278, 2.1101003, 2.2902277, 2.4759183, 3.4596133, 3.8774529, 3.8774529, 3.8774529, 3.1377625, 3.8774529, 3.1377625, 3.8774529, 2.792123, 3.8774529, 2.1250486, 2.1250486, 3.8774529, 3.4596133, 3.8774529, 3.1377625, 4.347629, 3.8774529, 3.5897388, 2.959623, 3.6535916, 3.8774529, 3.1105096, 2.256098, 0.16543496, 0.9182249, 3.8774529, 4.347629, 3.0543542]","[1.1448734, 1.1448734, 1.1448734, 1.1448734, 1.1448734, 1.1448734, 1.1448734, 1.1448734, 1.1448734, 1.1448734, 1.1448734, 1.1448734, 1.1448734, 1.1448734, 1.3469596, 1.1448734, 1.4154241, 1.3469596, 1.357031, 1.4154241, 1.4154241, 1.3469596, 1.3469596, 1.3469596, 1.7255613, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.7255613, 1.3469596, 1.3469596, 1.3469596, 1.1448734, 1.4154241, 1.357031, 1.4154241, 1.357031, 1.4154241, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.4154241, 1.3469596, 1.3469596, 1.4154241, 1.3469596, 1.3469596, 1.4154241, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.4154241, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.4154241, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.4154241, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.4154241, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.4154241, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.4154241, 1.3469596, 1.3469596, 1.4154241, 1.3469596, 1.3469596, 1.4154241, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.1448734, 1.4154241, 1.4154241, 1.4154241, 1.3469596, 1.4154241, 1.3469596, 1.4154241, 1.3469596, 1.4154241, 1.3469596, 1.3469596, 1.4154241, 1.3469596, 1.1448734, 1.4154241, 1.3469596, 1.3706757, 1.4154241, 1.3469596, 1.6618805, 1.3469596, 1.3469596, 1.4154241, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.4154241, 1.3706757, 1.3469596]",0
6,org.apache.tools.ant.taskdefs.condition.And,"[2.0, 3.0, 0.0, 3.0, 7.0, 1.0, 1.0, 3.0, 2.0, 2.0, 23.0, 0.0, 0.0, 0.96969697, 1.0, 0.0, 0.0, 10.5, 1.0, 0.5, 12.0, 8.0, 39.0, 11.0]","[3.4596133, 0.81157416, 3.5897388, 2.959623, 3.6535916, 3.8774529, -0.35738665]","[1.1448734, 1.3469596, 1.6618805, 1.3469596, 1.3469596, 1.4154241, 1.3469596]",0
7,org.apache.tools.ant.taskdefs.condition.IsTrue,"[3.0, 2.0, 0.0, 4.0, 6.0, 0.0, 1.0, 3.0, 3.0, 0.0, 30.0, 1.0, 0.0, 0.818181818, 0.666666667, 0.0, 0.0, 8.666666667, 2.0, 1.0, 10.0, 9.0, 39.0, 9.0]","[3.4596133, 3.4596133, 3.8774529, 3.353023, 0.8203526]","[1.1448734, 1.1448734, 1.4154241, 1.357031, 1.3469596]",0
8,org.apache.tools.ant.taskdefs.ExecuteOn,"[23.0, 4.0, 2.0, 22.0, 77.0, 149.0, 2.0, 20.0, 16.0, 0.826704545, 1164.0, 1.0, 4.0, 0.777777778, 0.142857143, 3.0, 7.0, 48.91304348, 19.0, 2.3043, 226.0, 46.0, 868.0, 124.0]","[3.4596133, 2.8589, 3.4596133, 2.8589, 3.4596133, 2.8589, 3.4596133, 3.4596133, 3.4596133, 3.5231597, 3.4596133, 3.4596133, 3.4596133, 3.4596133, 3.4596133, 3.4596133, 3.4596133, 3.8774529, 3.353023, 0.8309403, 2.8130693, 3.4596133, 3.8774529, 3.353023, 0.8309403, 2.8130693, 3.4596133, 3.8774529, 3.353023, 2.8130693, 4.0135584, 3.4596133, 3.8774529, 2.792123, 2.2902277, 3.9509335, 3.8774529, 3.3753283, 3.3753283, 3.353023, 2.8130693, 3.8774529, 3.8774529, 3.353023, 2.8130693, 3.8774529, 3.353023, 2.8130693, 0.19868135, 3.4596133, 4.347629, 3.9183345, 3.3753283, 2.6669397, 3.8774529, 3.8774529, 2.792123, 3.9509335, 2.1112123, 4.0135584, 2.1774044, 4.0135584, 3.8774529, 2.792123, 0.79357547, 3.9183345, 2.8589, 2.8589, 3.8774529, 2.792123, 3.9183345, 2.8589, 2.8589, 3.8774529, 3.3753283, 3.9509335, 3.0250351, 3.8774529, 3.3753283, 2.7958581, 3.9183345, 2.5594559, 3.9509335, 2.087958, 2.4663758, 3.8774529, 0.20214531, 1.1605043, 1.5379578, 1.6094353, 1.6094353, 3.9183345, 3.3753283, 2.6669397, 2.1112123, 4.0135584, 0.79357547, 4.0135584, 3.9183345, 3.8774529, 1.819146, 2.792123, 3.0001967, 2.792123, 3.8774529, 1.819146, 2.8589, 2.8589, 3.8774529, 3.3753283, 3.9509335, 3.0250351, 3.8774529, 3.3753283, 2.7958581, 3.9183345, 2.5594559, 3.9509335, 2.087958, 2.4663758, 3.8774529, 0.20214531, 1.1605043, 1.5379578, 1.6094353, 1.6094353, 3.8774529, 3.3753283, 3.8774529, 3.9509335, 1.8140633, 3.353023, 2.8130693, 1.470144, 3.4596133, 3.8774529, 3.9183345, 0.16451128, 3.8774529, 3.9183345, 3.8774529, 3.4901278, 3.8774529, 2.8769615, 3.8774529, 2.802828, 2.8589, 3.2215312, 3.3753283, 2.7958581, 3.8774529, 2.5594559, 3.8774529, 3.8774529, 3.8774529, 3.6230628, 3.6230628, 3.6230628, 3.6230628, 3.6230628, 3.6230628, 3.6230628, 3.6230628, 3.6230628, 3.6230628, 3.9183345, 3.8774529, 3.4901278, 3.8774529, 2.8769615, 3.4596133, 2.5594559, 3.4596133, 3.8774529, 1.133653, 2.5791464, 2.5791464, 3.4596133, 3.8774529, 1.133653, 1.8385878, 1.8385878, 3.4596133, 3.3753283, 2.7958581, 3.3753283, 2.7958581, 3.8774529, 2.5594559, 3.9509335, 2.087958, 2.4663758, 1.5379578, 3.3753283, 3.5897388, 3.6230628, 3.6230628, 2.5594559, 3.9509335, 2.087958, 2.4663758, 3.8774529, 0.20214531, 1.1605043, 1.5379578, 3.4596133]","[1.1448734, 1.3469596, 1.1448734, 1.3469596, 1.1448734, 1.3469596, 1.1448734, 1.1448734, 1.1448734, 1.3469596, 1.1448734, 1.1448734, 1.1448734, 1.1448734, 1.1448734, 1.1448734, 1.1448734, 1.4154241, 1.357031, 1.3469596, 1.3469596, 1.3469596, 1.1448734, 1.4154241, 1.357031, 1.3469596, 1.3469596, 1.3469596, 1.1448734, 1.4154241, 1.357031, 1.3469596, 1.3469596, 1.1448734, 1.4154241, 1.3469596, 1.3469596, 1.3469596, 1.4154241, 1.3469596, 1.3469596, 1.357031, 1.3469596, 1.4154241, 1.4154241, 1.357031, 1.3469596, 1.4154241, 1.357031, 1.3469596, 1.3469596, 1.1448734, 1.3706757, 1.7255613, 1.3469596, 1.3469596, 1.4154241, 1.4154241, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.4154241, 1.3469596, 1.3469596, 1.7255613, 1.3469596, 1.3469596, 1.4154241, 1.3469596, 1.3469596, 1.7255613, 1.3469596, 1.3469596, 1.4154241, 1.3469596, 1.3469596, 2.0059366, 1.4154241, 1.3469596, 1.3469596, 1.7255613, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.4154241, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.7255613, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.7255613, 1.4154241, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.4154241, 1.3469596, 1.3469596, 1.3469596, 1.4154241, 1.3469596, 1.3469596, 2.0059366, 1.4154241, 1.3469596, 1.3469596, 1.7255613, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.4154241, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.4154241, 1.3469596, 1.3469596, 1.4154241, 1.3469596, 1.3469596, 1.357031, 1.3469596, 1.3469596, 1.1448734, 1.4154241, 1.7255613, 1.3469596, 1.4154241, 1.7255613, 1.4154241, 1.3469596, 1.4154241, 1.3469596, 1.4154241, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.4154241, 1.3469596, 1.4154241, 1.3469596, 1.4154241, 1.3469596, 1.4154241, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.7255613, 1.4154241, 1.3469596, 1.4154241, 1.3469596, 1.1448734, 1.3469596, 1.1448734, 1.4154241, 1.3469596, 1.3469596, 1.3469596, 1.1448734, 1.4154241, 1.3469596, 1.3469596, 1.3469596, 1.1448734, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.4154241, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.6618805, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.4154241, 1.3469596, 1.3469596, 1.3469596, 1.1448734]",0
9,org.apache.tools.ant.types.Assertions,"[12.0, 3.0, 0.0, 11.0, 38.0, 2.0, 2.0, 10.0, 8.0, 0.409090909, 224.0, 1.0, 0.0, 0.731707317, 0.197916667, 2.0, 3.0, 17.5, 4.0, 1.8333, 224.0, 0.0, 224.0, 0.0]","[3.4596133, 3.2310212, 3.4596133, 3.2310212, 3.4596133, 3.4596133, 3.8774529, 3.3753283, 3.353023, 2.1237342, 3.4596133, 3.8774529, 2.591379, 2.591379, 1.7550232, 4.0135584, 3.8774529, 3.353023, 3.4596133, 0.6582568, 3.4596133, 3.3753283, 3.4596133, 4.0135584, 3.9509335, 0.6582568, 3.8774529, 2.792123, 4.0135584, 3.9509335, 3.2310212, 3.8774529, 2.792123, 4.0135584, 3.9509335, 3.2310212, 2.663836, 3.5897388, 2.9047053, 3.1384273, 4.0135584, 3.9509335, 3.2310212, 3.4596133, 0.6582568, 3.8774529, 2.792123, 0.79317796, 3.8774529, 2.792123, 0.79317796, 2.663836, 3.5897388, 2.9047053, 3.1384273, 0.79317796, 3.4596133, -0.081635796, 3.5100982, 3.4596133, 2.6155105, 3.4596133, 3.4596133, 3.4596133, 3.4596133, 3.4596133, 3.4596133, 3.8774529, 1.077892, 1.2094272, 3.353023, 3.8774529, 1.077892, 2.3487005, 2.3487005, 1.077892, 3.8774529, 2.6130514, 2.256098, 2.3487005, 3.8774529, 1.2094272, 2.3487005, 2.3487005, 1.2094272, 2.6130514, 3.4596133, 3.4596133]","[1.1448734, 1.3469596, 1.3469596, 1.1448734, 1.3469596, 1.3469596, 1.1448734, 1.3469596, 1.1448734, 1.4154241, 1.3469596, 1.357031, 1.3469596, 1.1448734, 1.4154241, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.4154241, 1.357031, 1.1448734, 1.3469596, 1.3469596, 1.1448734, 1.3469596, 1.1448734, 1.3469596, 1.3469596, 1.3469596, 1.4154241, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.4154241, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.6618805, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.1448734, 1.3469596, 1.4154241, 1.3469596, 1.3469596, 1.4154241, 1.3469596, 1.3469596, 1.3469596, 1.6618805, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.1448734, 1.3469596, 1.3469596, 1.1448734, 1.3469596, 1.1448734, 1.1448734, 1.1448734, 1.1448734, 1.1448734, 1.1448734, 1.4154241, 1.3469596, 1.3469596, 1.357031, 1.3469596, 1.4154241, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.4154241, 1.3469596, 1.3469596, 1.3469596, 1.4154241, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.3469596, 1.1448734, 1.1448734]",1
