edge_srcName,edge_srcId,edge_dstName,edge_dstId
src/org/jruby/anno/AnnotationBinder.java,49,src/org/jruby/CompatVersion.java,244
src/org/jruby/anno/AnnotationBinder.java,49,src/org/jruby/util/CodegenUtils.java,825
src/org/jruby/anno/InvokerGenerator.java,53,src/org/jruby/internal/runtime/methods/DumpingInvocationMethodFactory.java,495
src/org/jruby/anno/InvokerGenerator.java,53,src/org/jruby/util/JRubyClassLoader.java,853
src/org/jruby/anno/JavaMethodDescriptor.java,54,src/org/jruby/util/CodegenUtils.java,825
src/org/jruby/anno/JavaMethodDescriptor.java,54,src/org/jruby/runtime/Block.java,727
src/org/jruby/anno/JavaMethodDescriptor.java,54,src/org/jruby/runtime/ThreadContext.java,817
src/org/jruby/anno/JavaMethodDescriptor.java,54,src/org/jruby/runtime/builtin/IRubyObject.java,733
src/org/jruby/anno/JRubyMethod.java,57,src/org/jruby/CompatVersion.java,244
src/org/jruby/anno/JRubyMethod.java,57,src/org/jruby/runtime/Visibility.java,818
src/org/jruby/anno/TypePopulator.java,59,src/org/jruby/RubyClass.java,650
src/org/jruby/anno/TypePopulator.java,59,src/org/jruby/RubyModule.java,682
src/org/jruby/anno/TypePopulator.java,59,src/org/jruby/internal/runtime/methods/CallConfiguration.java,492
src/org/jruby/anno/TypePopulator.java,59,src/org/jruby/internal/runtime/methods/DynamicMethod.java,496
src/org/jruby/anno/TypePopulator.java,59,src/org/jruby/internal/runtime/methods/JavaMethod.java,502
src/org/jruby/anno/TypePopulator.java,59,src/org/jruby/runtime/Arity.java,713
src/org/jruby/anno/TypePopulator.java,59,src/org/jruby/runtime/MethodFactory.java,801
src/org/jruby/anno/TypePopulator.java,59,src/org/jruby/runtime/Visibility.java,818
src/org/jruby/ast/AliasNode.java,60,src/org/jruby/Ruby.java,642
src/org/jruby/ast/AliasNode.java,60,src/org/jruby/ast/visitor/NodeVisitor.java,228
src/org/jruby/ast/AliasNode.java,60,src/org/jruby/javasupport/util/RuntimeHelpers.java,572
src/org/jruby/ast/AliasNode.java,60,src/org/jruby/lexer/yacc/ISourcePosition.java,581
src/org/jruby/ast/AliasNode.java,60,src/org/jruby/runtime/Block.java,727
src/org/jruby/ast/AliasNode.java,60,src/org/jruby/runtime/ThreadContext.java,817
src/org/jruby/ast/AliasNode.java,60,src/org/jruby/runtime/builtin/IRubyObject.java,733
src/org/jruby/ast/AndNode.java,61,src/org/jruby/Ruby.java,642
src/org/jruby/ast/AndNode.java,61,src/org/jruby/ast/visitor/NodeVisitor.java,228
src/org/jruby/ast/AndNode.java,61,src/org/jruby/lexer/yacc/ISourcePosition.java,581
src/org/jruby/ast/AndNode.java,61,src/org/jruby/runtime/Block.java,727
src/org/jruby/ast/AndNode.java,61,src/org/jruby/runtime/ThreadContext.java,817
src/org/jruby/ast/AndNode.java,61,src/org/jruby/runtime/builtin/IRubyObject.java,733
src/org/jruby/ast/ArgAuxillaryNode.java,62,src/org/jruby/ast/visitor/NodeVisitor.java,228
src/org/jruby/ast/ArgAuxillaryNode.java,62,src/org/jruby/lexer/yacc/ISourcePosition.java,581
src/org/jruby/ast/ArgsCatNode.java,63,src/org/jruby/Ruby.java,642
src/org/jruby/ast/ArgsCatNode.java,63,src/org/jruby/ast/visitor/NodeVisitor.java,228
src/org/jruby/ast/ArgsCatNode.java,63,src/org/jruby/javasupport/util/RuntimeHelpers.java,572
src/org/jruby/ast/ArgsCatNode.java,63,src/org/jruby/lexer/yacc/ISourcePosition.java,581
src/org/jruby/ast/ArgsCatNode.java,63,src/org/jruby/runtime/Block.java,727
src/org/jruby/ast/ArgsCatNode.java,63,src/org/jruby/runtime/ThreadContext.java,817
src/org/jruby/ast/ArgsCatNode.java,63,src/org/jruby/runtime/builtin/IRubyObject.java,733
src/org/jruby/ast/ArgsNoArgNode.java,64,src/org/jruby/Ruby.java,642
src/org/jruby/ast/ArgsNoArgNode.java,64,src/org/jruby/lexer/yacc/ISourcePosition.java,581
src/org/jruby/ast/ArgsNoArgNode.java,64,src/org/jruby/runtime/Block.java,727
src/org/jruby/ast/ArgsNoArgNode.java,64,src/org/jruby/runtime/ThreadContext.java,817
src/org/jruby/ast/ArgsNoArgNode.java,64,src/org/jruby/runtime/builtin/IRubyObject.java,733
src/org/jruby/ast/ArgsNode.java,65,src/org/jruby/Ruby.java,642
src/org/jruby/ast/ArgsNode.java,65,src/org/jruby/RubyArray.java,644
src/org/jruby/ast/ArgsNode.java,65,src/org/jruby/ast/visitor/NodeVisitor.java,228
src/org/jruby/ast/ArgsNode.java,65,src/org/jruby/javasupport/util/RuntimeHelpers.java,572
src/org/jruby/ast/ArgsNode.java,65,src/org/jruby/lexer/yacc/ISourcePosition.java,581
