edge_srcName,edge_srcId,edge_dstName,edge_dstId
activemq-camel/src/main/java/org/apache/activemq/camel/CamelConnection.java,0,activemq-core/src/main/java/org/apache/activemq/ActiveMQConnection.java,75
activemq-camel/src/main/java/org/apache/activemq/camel/CamelConnection.java,0,activemq-core/src/main/java/org/apache/activemq/management/JMSStatsImpl.java,520
activemq-camel/src/main/java/org/apache/activemq/camel/CamelConnection.java,0,activemq-core/src/main/java/org/apache/activemq/transport/Transport.java,1121
activemq-camel/src/main/java/org/apache/activemq/camel/CamelConnection.java,0,activemq-core/src/main/java/org/apache/activemq/util/IdGenerator.java,1181
activemq-camel/src/main/java/org/apache/activemq/camel/CamelConnectionFactory.java,1,activemq-core/src/main/java/org/apache/activemq/management/JMSStatsImpl.java,520
activemq-camel/src/main/java/org/apache/activemq/camel/CamelConnectionFactory.java,1,activemq-core/src/main/java/org/apache/activemq/spring/ActiveMQConnectionFactory.java,924
activemq-camel/src/main/java/org/apache/activemq/camel/CamelConnectionFactory.java,1,activemq-core/src/main/java/org/apache/activemq/transport/Transport.java,1121
activemq-camel/src/main/java/org/apache/activemq/camel/CamelDestination.java,2,activemq-core/src/main/java/org/apache/activemq/ActiveMQConnection.java,75
activemq-camel/src/main/java/org/apache/activemq/camel/CamelDestination.java,2,activemq-core/src/main/java/org/apache/activemq/ActiveMQSession.java,92
activemq-camel/src/main/java/org/apache/activemq/camel/CamelDestination.java,2,activemq-core/src/main/java/org/apache/activemq/CustomDestination.java,397
activemq-camel/src/main/java/org/apache/activemq/camel/CamelMessageConsumer.java,3,activemq-core/src/main/java/org/apache/activemq/ActiveMQSession.java,92
activemq-camel/src/main/java/org/apache/activemq/camel/CamelMessageConsumer.java,3,activemq-core/src/main/java/org/apache/activemq/util/JMSExceptionSupport.java,1187
activemq-camel/src/main/java/org/apache/activemq/camel/CamelMessageProducer.java,4,activemq-core/src/main/java/org/apache/activemq/ActiveMQMessageProducerSupport.java,84
activemq-camel/src/main/java/org/apache/activemq/camel/CamelMessageProducer.java,4,activemq-core/src/main/java/org/apache/activemq/ActiveMQSession.java,92
activemq-camel/src/main/java/org/apache/activemq/camel/CamelMessageProducer.java,4,activemq-core/src/main/java/org/apache/activemq/util/JMSExceptionSupport.java,1187
activemq-camel/src/main/java/org/apache/activemq/camel/CamelQueue.java,5,activemq-core/src/main/java/org/apache/activemq/ActiveMQSession.java,92
activemq-camel/src/main/java/org/apache/activemq/camel/CamelQueueReceiver.java,6,activemq-core/src/main/java/org/apache/activemq/ActiveMQSession.java,92
activemq-camel/src/main/java/org/apache/activemq/camel/CamelQueueSender.java,7,activemq-core/src/main/java/org/apache/activemq/ActiveMQSession.java,92
activemq-camel/src/main/java/org/apache/activemq/camel/CamelTopic.java,8,activemq-core/src/main/java/org/apache/activemq/ActiveMQSession.java,92
activemq-camel/src/main/java/org/apache/activemq/camel/CamelTopicPublisher.java,9,activemq-core/src/main/java/org/apache/activemq/ActiveMQSession.java,92
activemq-camel/src/main/java/org/apache/activemq/camel/CamelTopicSubscriber.java,10,activemq-core/src/main/java/org/apache/activemq/ActiveMQSession.java,92
activemq-camel/src/main/java/org/apache/activemq/camel/component/ActiveMQConfiguration.java,12,activemq-core/src/main/java/org/apache/activemq/spring/ActiveMQConnectionFactory.java,924
activemq-camel/src/main/java/org/apache/activemq/camel/component/CamelEndpointLoader.java,13,activemq-core/src/main/java/org/apache/activemq/EnhancedConnection.java,399
activemq-camel/src/main/java/org/apache/activemq/camel/component/CamelEndpointLoader.java,13,activemq-core/src/main/java/org/apache/activemq/advisory/DestinationEvent.java,108
activemq-camel/src/main/java/org/apache/activemq/camel/component/CamelEndpointLoader.java,13,activemq-core/src/main/java/org/apache/activemq/advisory/DestinationListener.java,109
activemq-camel/src/main/java/org/apache/activemq/camel/component/CamelEndpointLoader.java,13,activemq-core/src/main/java/org/apache/activemq/advisory/DestinationSource.java,110
activemq-camel/src/main/java/org/apache/activemq/camel/component/CamelEndpointLoader.java,13,activemq-core/src/main/java/org/apache/activemq/command/ActiveMQDestination.java,328
activemq-camel/src/main/java/org/apache/activemq/camel/component/CamelEndpointLoader.java,13,activemq-core/src/main/java/org/apache/activemq/command/ActiveMQQueue.java,332
activemq-camel/src/main/java/org/apache/activemq/camel/component/CamelEndpointLoader.java,13,activemq-core/src/main/java/org/apache/activemq/command/ActiveMQTopic.java,338
activemq-camel/src/main/java/org/apache/activemq/camel/component/JournalEndpoint.java,15,activemq-core/src/main/java/org/apache/activemq/kaha/impl/async/AsyncDataManager.java,439
activemq-camel/src/main/java/org/apache/activemq/camel/component/JournalEndpoint.java,15,activemq-core/src/main/java/org/apache/activemq/kaha/impl/async/Location.java,447
activemq-camel/src/main/java/org/apache/activemq/camel/component/JournalEndpoint.java,15,activemq-core/src/main/java/org/apache/activemq/util/ByteSequence.java,1172
activemq-camel/src/main/java/org/apache/activemq/camel/converter/ActiveMQConverter.java,16,activemq-core/src/main/java/org/apache/activemq/command/ActiveMQDestination.java,328
activemq-camel/src/main/java/org/apache/activemq/camel/converter/ActiveMQMessageConverter.java,17,activemq-core/src/main/java/org/apache/activemq/command/ActiveMQMessage.java,330
activemq-camel/src/main/java/org/apache/activemq/camel/converter/ActiveMQMessageConverter.java,17,activemq-core/src/main/java/org/apache/activemq/command/ActiveMQObjectMessage.java,331
activemq-camel/src/main/java/org/apache/activemq/camel/converter/ActiveMQMessageConverter.java,17,activemq-core/src/main/java/org/apache/activemq/command/ActiveMQTextMessage.java,337
activemq-camel/src/test/java/org/apache/activemq/camel/CamelEmbeddedBrokerTestSupport.java,19,activemq-core/src/test/java/org/apache/activemq/EmbeddedBrokerTestSupport.java,1368
activemq-camel/src/test/java/org/apache/activemq/camel/component/ActiveMQConfigureTest.java,21,activemq-core/src/main/java/org/apache/activemq/spring/ActiveMQConnectionFactory.java,924
activemq-camel/src/test/java/org/apache/activemq/camel/component/ActiveMQConfigureTest.java,21,activemq-pool/src/main/java/org/apache/activemq/pool/PooledConnectionFactory.java,2131
activemq-camel/src/test/java/org/apache/activemq/camel/component/ActiveMQJmsHeaderRouteTest.java,22,activemq-core/src/main/java/org/apache/activemq/command/ActiveMQQueue.java,332
