node_id,node_className,node_metrics,node_ast_wpdp,node_ast_cpdp,node_label
0,activemq-camel-loadtest/src/test/java/org/apache/activemq/soaktest/LoadTest.java,"[0.0, 3.0, 36.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 3.0, 0.0, 0.0, 1.0, 1.0, 20.0, 1.0, 1.0, 1.0, 11.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 9.0, 13.0, 1.0, 1.54, 3.0, 10.0, 1.0, 8.0, 0.0, 1.0, 1.0, 0.0, 2.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 0.5, 0.0, 1.0, 1.0, 1.0, 37.0, 0.0, 1.0, 1.0]","[-3.0225346, -1.5533081]","[1.2156866, 0.9980264]",0
1,activemq-camel-loadtest/src/test/java/org/apache/activemq/soaktest/localBroker/LocalBrokerLoadTest.java,"[0.0, 3.0, 38.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 3.0, 0.0, 0.0, 1.0, 1.0, 22.0, 1.0, 1.0, 1.0, 11.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 9.0, 13.0, 1.0, 1.69, 3.0, 10.0, 1.0, 8.0, 0.0, 1.0, 1.0, 0.0, 2.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 39.0, 0.0, 1.0, 1.0]","[-3.0225346, -1.5533081]","[1.2156866, 0.9980264]",0
2,activemq-camel-loadtest/src/test/java/org/apache/activemq/soaktest/localBroker/LocalBrokerParallelProducerLoadTest.java,"[0.0, 3.0, 38.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 3.0, 0.0, 0.0, 1.0, 1.0, 22.0, 1.0, 1.0, 1.0, 11.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 9.0, 13.0, 1.0, 1.69, 3.0, 10.0, 1.0, 8.0, 0.0, 1.0, 1.0, 0.0, 2.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 39.0, 0.0, 1.0, 1.0]","[-3.0225346, -1.5533081]","[1.2156866, 0.9980264]",0
3,activemq-console/src/main/java/org/apache/activemq/console/command/AbstractAmqCommand.java,"[0.0, 10.0, 170.0, 5.0, 0.0, 2.0, 0.0, 18.0, 2.0, 18.0, 0.0, 6.0, 2.0, 7.0, 62.0, 1.0, 7.0, 17.0, 24.0, 7.0, 3.0, 6.0, 0.0, 49.0, 17.0, 11.0, 25.0, 87.0, 37.0, 0.71, 21.0, 62.0, 5.0, 45.0, 1.0, 7.0, 3.0, 61.0, 2.0, 1.0, 2.0, 1.0, 5.0, 3.14285714285714, 1.0, 10.0, 4.71428571428571, 1.0, 5.0, 2.42857142857143, 1.0, 4.0, 1.4, 0.0, 1.0, 1.0, 1.0, 5.0, 6.0, 1.0, 1.0]","[-3.0225346, -3.3682458, 0.23706612, -2.1109369, -3.3682458, 0.23706612, -3.5039804, -3.45718, -3.0225346, -3.3682458, 0.23706612, -2.1109369, -3.3682458, 0.23706612, -3.5039804, -3.45718, -3.7704945, -3.0225346, -3.7198637, -3.2761016, -3.345206, -3.6014137, -3.1857822, -3.0480163, -3.380902, -3.0225346, -3.3682458, -3.9481082, -3.3682458, -3.4991355, -3.1975694, -2.1109369, -3.380902, -3.3682458, 0.23706612, -2.1109369, -3.380902, -3.704859, -3.6014137, -2.1109369, -3.380902, -3.0225346, -3.0225346, -3.0225346]","[1.2156866, 1.3630284, 0.9980264, 0.9980264, 1.3630284, 0.9980264, 0.9980264, 0.9980264, 1.2156866, 1.3630284, 0.9980264, 0.9980264, 1.3630284, 0.9980264, 0.9980264, 0.9980264, 0.9980264, 1.2156866, 1.3642609, 0.9980264, 0.9980264, 1.5642515, 0.9980264, 0.9980264, 0.9980264, 1.2156866, 1.3630284, 0.9980264, 1.3630284, 0.9980264, 0.9980264, 0.9980264, 0.9980264, 1.3630284, 0.9980264, 0.9980264, 0.9980264, 0.9980264, 1.5642515, 0.9980264, 0.9980264, 0.9980264, 1.2156866, 1.2156866, 1.2156866]",0
4,activemq-console/src/main/java/org/apache/activemq/console/command/AbstractCommand.java,"[0.0, 7.0, 129.0, 5.0, 0.0, 1.0, 1.0, 16.0, 2.0, 15.0, 0.0, 6.0, 2.0, 6.0, 57.0, 1.0, 6.0, 14.0, 19.0, 4.0, 3.0, 7.0, 2.0, 33.0, 14.0, 8.0, 19.0, 57.0, 25.0, 1.0, 15.0, 44.0, 5.0, 31.0, 0.0, 6.0, 3.0, 70.0, 1.0, 4.0, 2.0, 2.0, 7.0, 3.33333333333333, 1.0, 9.0, 3.16666666666667, 0.0, 5.0, 2.33333333333333, 1.0, 2.0, 1.125, 0.0, 1.0, 1.0, 1.0, 9.0, 3.0, 0.992248062015504, 1.0]","[-3.0225346, -3.0225346, -3.3682458, -0.63858247, -3.3682458, -0.48885038, -3.0225346, -4.1889606, -3.4991355, -3.704859, -3.3682458, -4.0275383, -3.45718, -3.0225346, -3.3682458, -3.9481082, -3.9481082, -3.9481082, -3.380902, -3.3682458, -3.9481082, -3.380902, -3.3682458, -4.0275383, -4.5123525, -3.787032, -3.3682458, -4.5123525, -4.5123525, -4.7144156, -0.40233216, -3.0225346, -3.0225346]","[1.2156866, 1.2156866, 0.9980264, 1.3630284, 0.9980264, 1.3630284, 0.9980264, 0.9980264, 1.2156866, 1.748705, 0.9980264, 0.9980264, 1.3630284, 0.9980264, 0.9980264, 0.9980264, 1.2156866, 1.3630284, 0.9980264, 0.9980264, 0.9980264, 0.9980264, 1.3630284, 0.9980264, 0.9980264, 1.3630284, 0.9980264, 0.9980264, 0.9980264, 1.3630284, 0.9980264, 0.9980264, 0.9980264, 0.9980264, 1.2156866, 1.2156866]",0
5,activemq-console/src/main/java/org/apache/activemq/console/command/AbstractJmxCommand.java,"[0.0, 7.0, 134.0, 5.0, 0.0, 1.0, 1.0, 16.0, 2.0, 13.0, 0.0, 5.0, 2.0, 7.0, 56.0, 1.0, 7.0, 15.0, 19.0, 7.0, 2.0, 6.0, 0.0, 31.0, 15.0, 7.0, 19.0, 64.0, 26.0, 0.88, 15.0, 45.0, 5.0, 29.0, 0.0, 7.0, 2.0, 76.0, 2.0, 5.0, 1.0, 1.0, 8.0, 4.14285714285714, 2.0, 10.0, 3.14285714285714, 1.0, 9.0, 2.71428571428571, 1.0, 2.0, 1.11111111111111, 0.0, 1.0, 1.0, 1.0, 3.0, 5.0, 1.0, 1.0]","[-3.0225346, -3.0225346, -3.3682458, 0.070884764, -1.4125189, 0.070884764, -3.0225346, -3.0225346, -1.4125189, -3.0225346, -3.3682458, -2.6401904, -2.6401904, -1.1268063, -3.0225346, -3.6014137, -3.3682458, -3.0480163, -3.0225346, -3.3682458, -3.9481082, -3.3682458, -3.4991355, -3.1975694, -2.1109369, -3.3682458, 0.070884764, -2.1109369, -3.380902, -3.704859, -3.6014137, -1.4125189, -2.1109369, -3.380902]","[1.2156866, 1.2156866, 1.3630284, 0.9980264, 0.9980264, 0.9980264, 1.2156866, 1.2156866, 0.9980264, 1.2156866, 1.3630284, 0.9980264, 0.9980264, 0.9980264, 1.2156866, 1.5642515, 1.3630284, 0.9980264, 1.2156866, 1.3630284, 0.9980264, 1.3630284, 0.9980264, 0.9980264, 0.9980264, 1.3630284, 0.9980264, 0.9980264, 0.9980264, 0.9980264, 1.5642515, 0.9980264, 0.9980264, 0.9980264]",0
6,activemq-console/src/main/java/org/apache/activemq/console/command/AmqBrowseCommand.java,"[0.0, 29.0, 240.0, 17.0, 0.0, 4.0, 5.0, 29.0, 9.0, 53.0, 0.0, 15.0, 9.0, 3.0, 67.0, 1.0, 3.0, 26.0, 35.0, 3.0, 5.0, 20.0, 0.0, 106.0, 26.0, 12.0, 35.0, 142.0, 54.0, 0.47, 35.0, 89.0, 17.0, 63.0, 8.0, 3.0, 10.0, 53.0, 3.0, 0.0, 4.0, 1.0, 14.0, 8.33333333333333, 2.0, 16.0, 10.0, 1.0, 17.0, 9.33333333333333, 1.0, 3.0, 2.4, 0.0, 1.0, 1.0, 1.0, 9.0, 10.0, 1.0, 1.0]","[-3.0225346, -3.6014137, -3.3682458, -3.4991355, -2.1109369, -3.3682458, 0.23706612, -2.1109369, -3.7198637, -3.2761016, -3.345206, -3.1857822, -3.3682458, -4.0275383, -4.5123525, -3.576309, -3.3682458, -4.0275383, -4.5123525, -3.576309, -2.7938685, 0.23706612, -3.3682458, -3.3995187, -2.7938685, 0.23706612, -1.7321204, 0.21820004, -2.1109369, -3.310932, -3.0225346, -3.3682458, -4.0275383, -3.3682458, -3.4991355, -3.1975694, -2.1109369, -3.704859, -4.1889606, -1.1822554, -3.45718, -1.6331855, -3.3682458, -4.0275383, -3.3682458, -3.4991355, -3.1975694, -2.1109369, -3.704859, -4.1889606, -1.1822554, -3.45718, -1.6331855, -3.3682458, -4.0275383, -3.3682458, -3.4991355, -3.1975694, -2.1109369, -3.704859, -4.1889606, -1.1822554, -1.6331855, -3.3682458, -3.9481082, -3.45718, -4.5123525, -3.576309, -3.3682458, -3.9481082, -3.45718, -4.5123525, -3.576309, -3.3682458, -3.9481082, -3.45718, -4.5123525, -3.576309, -3.45718, -3.45718, -3.45718, -3.3682458, -4.0275383, -4.5123525, -3.3682458, -3.9481082, -3.45718, -3.3682458, -3.9481082, -3.45718, -3.3682458, -3.9481082, -3.45718, -0.40233216, -3.0225346, -0.63858247]","[1.2156866, 1.5642515, 1.3630284, 0.9980264, 0.9980264, 1.3630284, 0.9980264, 0.9980264, 1.3642609, 0.9980264, 0.9980264, 0.9980264, 1.3630284, 0.9980264, 0.9980264, 0.9980264, 1.3630284, 0.9980264, 0.9980264, 0.9980264, 0.9980264, 0.9980264, 1.3630284, 0.9980264, 0.9980264, 0.9980264, 0.9980264, 0.9980264, 0.9980264, 0.9980264, 1.8919513, 1.2156866, 1.3630284, 0.9980264, 1.3630284, 0.9980264, 0.9980264, 0.9980264, 0.9980264, 1.748705, 0.9980264, 0.9980264, 0.9980264, 1.3630284, 0.9980264, 1.3630284, 0.9980264, 0.9980264, 0.9980264, 0.9980264, 1.748705, 0.9980264, 0.9980264, 0.9980264, 1.3630284, 0.9980264, 1.3630284, 0.9980264, 0.9980264, 0.9980264, 0.9980264, 1.748705, 0.9980264, 0.9980264, 1.3630284, 0.9980264, 0.9980264, 0.9980264, 0.9980264, 1.3630284, 0.9980264, 0.9980264, 0.9980264, 0.9980264, 1.3630284, 0.9980264, 0.9980264, 0.9980264, 0.9980264, 0.9980264, 0.9980264, 0.9980264, 1.3630284, 0.9980264, 0.9980264, 1.3630284, 0.9980264, 0.9980264, 1.3630284, 0.9980264, 0.9980264, 1.3630284, 0.9980264, 0.9980264, 0.9980264, 1.2156866, 0.9980264]",0
7,activemq-console/src/main/java/org/apache/activemq/console/command/BrowseCommand.java,"[0.0, 24.0, 211.0, 17.0, 0.0, 3.0, 5.0, 26.0, 8.0, 44.0, 0.0, 13.0, 8.0, 3.0, 57.0, 1.0, 3.0, 23.0, 32.0, 3.0, 5.0, 20.0, 0.0, 93.0, 23.0, 9.0, 33.0, 125.0, 44.0, 0.46, 29.0, 77.0, 17.0, 55.0, 5.0, 3.0, 9.0, 63.0, 3.0, 0.0, 4.0, 1.0, 14.0, 7.33333333333333, 2.0, 13.0, 9.0, 1.0, 17.0, 8.33333333333333, 1.0, 3.0, 2.4, 0.0, 1.0, 1.0, 1.0, 7.0, 8.0, 1.0, 1.0]","[-3.0225346, -3.6014137, -3.3682458, -3.4991355, -3.45718, -3.7198637, -3.2761016, -3.345206, -0.439577, -1.1268063, -3.1857822, -3.7198637, -3.2761016, -3.345206, -0.09497934, -2.1897354, -1.1268063, -3.1857822, 0.21820004, -2.1109369, -3.310932, -3.0225346, -3.3682458, -4.0275383, -3.3682458, -3.4991355, -3.1975694, -2.1109369, -3.704859, -4.1889606, -1.1822554, -3.45718, -1.6331855, -3.3682458, -4.0275383, -3.3682458, -3.4991355, -3.1975694, -2.1109369, -3.704859, -4.1889606, -1.1822554, -3.45718, -1.6331855, -3.3682458, -4.0275383, -3.3682458, -3.4991355, -3.1975694, -2.1109369, -3.704859, -4.1889606, -1.1822554, -1.6331855, -3.3682458, -3.9481082, -3.45718, -4.5123525, -3.576309, -3.3682458, -3.9481082, -3.45718, -4.5123525, -3.576309, -3.3682458, -3.9481082, -3.45718, -4.5123525, -3.576309, -3.45718, -3.45718, -3.45718, -3.3682458, -4.0275383, -4.5123525, -3.3682458, -3.9481082, -3.45718, -3.3682458, -3.9481082, -3.45718, -3.3682458, -3.9481082, -3.45718, -0.40233216, -3.0225346, -0.63858247]","[1.2156866, 1.5642515, 1.3630284, 0.9980264, 0.9980264, 1.3642609, 0.9980264, 0.9980264, 0.9980264, 0.9980264, 0.9980264, 1.3642609, 0.9980264, 0.9980264, 0.9980264, 0.9980264, 0.9980264, 0.9980264, 0.9980264, 0.9980264, 0.9980264, 1.8919513, 1.2156866, 1.3630284, 0.9980264, 1.3630284, 0.9980264, 0.9980264, 0.9980264, 0.9980264, 1.748705, 0.9980264, 0.9980264, 0.9980264, 1.3630284, 0.9980264, 1.3630284, 0.9980264, 0.9980264, 0.9980264, 0.9980264, 1.748705, 0.9980264, 0.9980264, 0.9980264, 1.3630284, 0.9980264, 1.3630284, 0.9980264, 0.9980264, 0.9980264, 0.9980264, 1.748705, 0.9980264, 0.9980264, 1.3630284, 0.9980264, 0.9980264, 0.9980264, 0.9980264, 1.3630284, 0.9980264, 0.9980264, 0.9980264, 0.9980264, 1.3630284, 0.9980264, 0.9980264, 0.9980264, 0.9980264, 0.9980264, 0.9980264, 0.9980264, 1.3630284, 0.9980264, 0.9980264, 1.3630284, 0.9980264, 0.9980264, 1.3630284, 0.9980264, 0.9980264, 1.3630284, 0.9980264, 0.9980264, 0.9980264, 1.2156866, 0.9980264]",0
8,activemq-console/src/main/java/org/apache/activemq/console/command/BstatCommand.java,"[0.0, 21.0, 73.0, 3.0, 0.0, 3.0, 0.0, 3.0, 3.0, 32.0, 0.0, 9.0, 3.0, 1.0, 25.0, 1.0, 1.0, 3.0, 11.0, 1.0, 1.0, 3.0, 0.0, 30.0, 3.0, 3.0, 11.0, 41.0, 11.0, 0.61, 7.0, 22.0, 3.0, 19.0, 2.0, 1.0, 3.0, 100.0, 4.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 6.0, 6.0, 6.0, 3.0, 3.0, 3.0, 2.0, 2.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.671232876712329, 0.0]","[-3.0225346, -3.7198637, -3.2761016, -3.345206, -3.1857822, -3.3682458, -4.0275383, -3.9069593, -3.45718, -3.45718, -3.45718, -3.45718, -3.45718, -3.45718]","[1.2156866, 1.3642609, 0.9980264, 0.9980264, 0.9980264, 1.3630284, 0.9980264, 3.0298176, 0.9980264, 0.9980264, 0.9980264, 0.9980264, 0.9980264, 0.9980264]",0
9,activemq-console/src/main/java/org/apache/activemq/console/command/Command.java,"[0.0, 1.0, 34.0, 1.0, 2.0, 1.0, 0.0, 2.0, 1.0, 3.0, 0.0, 2.0, 1.0, 2.0, 21.0, 1.0, 2.0, 2.0, 6.0, 0.0, 0.0, 1.0, 0.0, 0.0, 2.0, 2.0, 6.0, 7.0, 0.0, 3.0, 6.0, 6.0, 1.0, 5.0, 0.0, 2.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 5.0, 0.0, 1.0, 1.0]","[-3.0225346, -3.0225346]","[1.2156866, 1.2156866]",0
