cfg_id,class_name,label,num_nodes
0,ant/src/org/apache/hadoop/hive/ant/GetVersionPref,0,51
1,ant/src/org/apache/hadoop/hive/ant/QTestGenTask,1,393
2,builtins/src/org/apache/hive/builtins/BuiltinUtils,0,3
3,builtins/src/org/apache/hive/builtins/UDAFUnionMap,0,8
4,cli/src/java/org/apache/hadoop/hive/cli/CliDriver,0,882
5,cli/src/java/org/apache/hadoop/hive/cli/CliSessionState,0,76
6,cli/src/java/org/apache/hadoop/hive/cli/OptionsProcessor,0,195
7,cli/src/java/org/apache/hadoop/hive/cli/RCFileCat,0,216
8,cli/src/test/org/apache/hadoop/hive/cli/TestCliDriverMethods,0,73
9,common/src/java/org/apache/hadoop/hive/common/classification/InterfaceAudience,0,3
10,common/src/java/org/apache/hadoop/hive/common/classification/InterfaceStability,0,3
11,common/src/java/org/apache/hadoop/hive/common/cli/CommonCliOptions,0,86
12,common/src/java/org/apache/hadoop/hive/common/FileUtils,0,278
13,common/src/java/org/apache/hadoop/hive/common/HiveInterruptCallback,0,0
14,common/src/java/org/apache/hadoop/hive/common/HiveInterruptUtils,0,59
15,common/src/java/org/apache/hadoop/hive/common/io/CachingPrintStream,0,31
16,common/src/java/org/apache/hadoop/hive/common/io/NonSyncByteArrayInputStream,0,109
17,common/src/java/org/apache/hadoop/hive/common/io/NonSyncByteArrayOutputStream,0,91
18,common/src/java/org/apache/hadoop/hive/common/JavaUtils,0,10
19,common/src/java/org/apache/hadoop/hive/common/LogUtils,0,18
20,common/src/java/org/apache/hadoop/hive/common/metrics/Metrics,0,149
21,common/src/java/org/apache/hadoop/hive/common/metrics/MetricsMBean,0,0
22,common/src/java/org/apache/hadoop/hive/common/metrics/MetricsMBeanImpl,0,212
23,common/src/java/org/apache/hadoop/hive/common/ServerUtils,0,34
24,common/src/java/org/apache/hadoop/hive/conf/HiveConf,4,603
25,common/src/test/org/apache/hadoop/hive/conf/TestHiveConf,0,76
26,contrib/src/java/org/apache/hadoop/hive/contrib/fileformat/base64/Base64TextInputFormat,0,67
27,contrib/src/java/org/apache/hadoop/hive/contrib/fileformat/base64/Base64TextOutputFormat,0,3
28,contrib/src/java/org/apache/hadoop/hive/contrib/genericudf/example/GenericUDFDBOutput,1,172
29,contrib/src/java/org/apache/hadoop/hive/contrib/metastore/hooks/TestURLHook,0,19
30,contrib/src/java/org/apache/hadoop/hive/contrib/mr/example/IdentityMapper,0,12
31,contrib/src/java/org/apache/hadoop/hive/contrib/mr/example/WordCountReduce,0,12
32,contrib/src/java/org/apache/hadoop/hive/contrib/mr/GenericMR,0,67
33,contrib/src/java/org/apache/hadoop/hive/contrib/mr/Mapper,0,0
34,contrib/src/java/org/apache/hadoop/hive/contrib/mr/Output,0,0
35,contrib/src/java/org/apache/hadoop/hive/contrib/mr/Reducer,0,0
36,contrib/src/java/org/apache/hadoop/hive/contrib/serde2/RegexSerDe,1,259
37,contrib/src/java/org/apache/hadoop/hive/contrib/serde2/s3/S3LogDeserializer,0,191
38,contrib/src/java/org/apache/hadoop/hive/contrib/serde2/s3/S3LogStruct,0,3
39,contrib/src/java/org/apache/hadoop/hive/contrib/serde2/TypedBytesSerDe,1,425
40,contrib/src/java/org/apache/hadoop/hive/contrib/udaf/example/UDAFExampleAvg,0,3
41,contrib/src/java/org/apache/hadoop/hive/contrib/udaf/example/UDAFExampleGroupConcat,0,3
42,contrib/src/java/org/apache/hadoop/hive/contrib/udaf/example/UDAFExampleMax,0,3
43,contrib/src/java/org/apache/hadoop/hive/contrib/udaf/example/UDAFExampleMaxMinNUtil,0,65
44,contrib/src/java/org/apache/hadoop/hive/contrib/udaf/example/UDAFExampleMaxN,0,3
45,contrib/src/java/org/apache/hadoop/hive/contrib/udaf/example/UDAFExampleMin,0,3
46,contrib/src/java/org/apache/hadoop/hive/contrib/udaf/example/UDAFExampleMinN,0,3
47,contrib/src/java/org/apache/hadoop/hive/contrib/udf/example/UDFExampleAdd,0,31
48,contrib/src/java/org/apache/hadoop/hive/contrib/udf/example/UDFExampleArraySum,0,20
49,contrib/src/java/org/apache/hadoop/hive/contrib/udf/example/UDFExampleFormat,0,8
50,contrib/src/java/org/apache/hadoop/hive/contrib/udf/example/UDFExampleMapConcat,0,43
51,contrib/src/java/org/apache/hadoop/hive/contrib/udf/example/UDFExampleStructPrint,0,27
52,contrib/src/java/org/apache/hadoop/hive/contrib/udf/UDFRowSequence,0,16
53,contrib/src/java/org/apache/hadoop/hive/contrib/udtf/example/GenericUDTFCount2,0,35
54,contrib/src/java/org/apache/hadoop/hive/contrib/udtf/example/GenericUDTFExplode2,0,58
55,contrib/src/java/org/apache/hadoop/hive/contrib/util/typedbytes/Type,0,98
56,contrib/src/java/org/apache/hadoop/hive/contrib/util/typedbytes/TypedBytesInput,0,485
57,contrib/src/java/org/apache/hadoop/hive/contrib/util/typedbytes/TypedBytesOutput,0,277
58,contrib/src/java/org/apache/hadoop/hive/contrib/util/typedbytes/TypedBytesRecordInput,0,126
59,contrib/src/java/org/apache/hadoop/hive/contrib/util/typedbytes/TypedBytesRecordOutput,0,119
60,contrib/src/java/org/apache/hadoop/hive/contrib/util/typedbytes/TypedBytesRecordReader,1,347
61,contrib/src/java/org/apache/hadoop/hive/contrib/util/typedbytes/TypedBytesRecordWriter,0,22
62,contrib/src/java/org/apache/hadoop/hive/contrib/util/typedbytes/TypedBytesWritable,0,60
63,contrib/src/java/org/apache/hadoop/hive/contrib/util/typedbytes/TypedBytesWritableInput,0,370
64,contrib/src/java/org/apache/hadoop/hive/contrib/util/typedbytes/TypedBytesWritableOutput,0,290
65,contrib/src/test/org/apache/hadoop/hive/contrib/mr/TestGenericMR,1,89
66,contrib/src/test/org/apache/hadoop/hive/contrib/serde2/TestRegexSerDe,1,48
