edge_srcName,edge_srcId,edge_dstName,edge_dstId
org.apache.tools.ant.taskdefs.rmic.RmicAdapterFactory,0,org.apache.tools.ant.BuildException,575
org.apache.tools.ant.taskdefs.rmic.RmicAdapterFactory,0,org.apache.tools.ant.Task,106
org.apache.tools.ant.taskdefs.rmic.RmicAdapterFactory,0,org.apache.tools.ant.util.ClasspathUtils,325
org.apache.tools.ant.taskdefs.optional.perforce.FStatP4OutputHandler,1,org.apache.tools.ant.BuildException,575
org.apache.tools.ant.taskdefs.optional.perforce.FStatP4OutputHandler,1,org.apache.tools.ant.ProjectComponent,345
org.apache.tools.ant.taskdefs.optional.perforce.P4HandlerAdapter,3,org.apache.tools.ant.BuildException,575
org.apache.tools.ant.taskdefs.optional.perforce.P4HandlerAdapter,3,org.apache.tools.ant.taskdefs.PumpStreamHandler,697
org.apache.tools.ant.taskdefs.WaitFor,4,org.apache.tools.ant.BuildException,575
org.apache.tools.ant.taskdefs.WaitFor,4,org.apache.tools.ant.ProjectComponent,345
org.apache.tools.ant.taskdefs.WaitFor,4,org.apache.tools.ant.taskdefs.condition.Condition,398
org.apache.tools.ant.taskdefs.WaitFor,4,org.apache.tools.ant.taskdefs.condition.ConditionBase,514
org.apache.tools.ant.taskdefs.WaitFor,4,org.apache.tools.ant.types.EnumeratedAttribute,578
org.apache.tools.ant.types.resources.selectors.Date,7,org.apache.tools.ant.BuildException,575
org.apache.tools.ant.types.resources.selectors.Date,7,org.apache.tools.ant.types.ResourceCollection,190
org.apache.tools.ant.types.resources.selectors.Date,7,org.apache.tools.ant.types.TimeComparison,350
org.apache.tools.ant.types.resources.selectors.Date,7,org.apache.tools.ant.util.FileUtils,228
org.apache.tools.ant.types.selectors.DepthSelector,9,org.apache.tools.ant.BuildException,575
org.apache.tools.ant.types.selectors.DepthSelector,9,org.apache.tools.ant.types.Parameter,45
org.apache.tools.ant.taskdefs.optional.dotnet.JSharp,10,org.apache.tools.ant.BuildException,575
org.apache.tools.ant.taskdefs.LogStreamHandler,11,org.apache.tools.ant.BuildException,575
org.apache.tools.ant.taskdefs.LogStreamHandler,11,org.apache.tools.ant.ProjectComponent,345
org.apache.tools.ant.taskdefs.LogStreamHandler,11,org.apache.tools.ant.Task,106
org.apache.tools.ant.taskdefs.optional.clearcase.CCMkbl,14,org.apache.tools.ant.BuildException,575
org.apache.tools.ant.taskdefs.optional.clearcase.CCMkbl,14,org.apache.tools.ant.ProjectComponent,345
org.apache.tools.ant.taskdefs.optional.clearcase.CCMkbl,14,org.apache.tools.ant.taskdefs.ExecuteStreamHandler,136
org.apache.tools.ant.taskdefs.optional.clearcase.CCMkbl,14,org.apache.tools.ant.types.CommandlineJava,176
org.apache.tools.ant.types.resources.Restrict,15,org.apache.tools.ant.types.ResourceCollection,190
org.apache.tools.ant.types.resources.Restrict,15,org.apache.tools.ant.types.ResourceCollection,190
org.apache.tools.ant.types.resources.Restrict,15,org.apache.tools.ant.types.resources.selectors.ResourceSelector,165
org.apache.tools.ant.types.resources.Restrict,15,org.apache.tools.ant.types.resources.selectors.ResourceSelectorContainer,738
org.apache.tools.ant.types.resources.comparators.FileSystem,19,org.apache.tools.ant.types.ResourceCollection,190
org.apache.tools.ant.types.resources.comparators.FileSystem,19,org.apache.tools.ant.types.resources.FileResource,149
org.apache.tools.ant.types.resources.comparators.FileSystem,19,org.apache.tools.ant.util.FileUtils,228
org.apache.tools.ant.taskdefs.condition.TypeFound,20,org.apache.tools.ant.BuildException,575
org.apache.tools.ant.taskdefs.condition.TypeFound,20,org.apache.tools.ant.ComponentHelper,723
org.apache.tools.ant.taskdefs.condition.TypeFound,20,org.apache.tools.ant.ProjectComponent,345
org.apache.tools.ant.taskdefs.condition.TypeFound,20,org.apache.tools.ant.ProjectHelper,729
org.apache.tools.ant.taskdefs.condition.TypeFound,20,org.apache.tools.ant.AntTypeDefinition,167
org.apache.tools.ant.taskdefs.condition.TypeFound,20,org.apache.tools.ant.ProjectComponent,345
org.apache.tools.ant.taskdefs.optional.perforce.P4OutputHandler,21,org.apache.tools.ant.BuildException,575
org.apache.tools.ant.taskdefs.email.Message,22,org.apache.tools.ant.ProjectComponent,345
org.apache.tools.ant.taskdefs.optional.vss.MSVSSCP,23,org.apache.tools.ant.BuildException,575
org.apache.tools.ant.taskdefs.optional.vss.MSVSSCP,23,org.apache.tools.ant.types.CommandlineJava,176
org.apache.tools.ant.taskdefs.condition.IsSet,24,org.apache.tools.ant.BuildException,575
org.apache.tools.ant.taskdefs.condition.IsSet,24,org.apache.tools.ant.ProjectComponent,345
org.apache.tools.ant.taskdefs.optional.Rpm,25,org.apache.tools.ant.BuildException,575
org.apache.tools.ant.taskdefs.optional.Rpm,25,org.apache.tools.ant.ProjectComponent,345
org.apache.tools.ant.taskdefs.optional.Rpm,25,org.apache.tools.ant.Task,106
org.apache.tools.ant.taskdefs.optional.Rpm,25,org.apache.tools.ant.util.FileUtils,228
org.apache.tools.ant.taskdefs.optional.Rpm,25,org.apache.tools.ant.taskdefs.ExecuteStreamHandler,136
org.apache.tools.ant.taskdefs.optional.Rpm,25,org.apache.tools.ant.taskdefs.ExecuteStreamHandler,136
org.apache.tools.ant.taskdefs.optional.Rpm,25,org.apache.tools.ant.taskdefs.LogOutputStream,48
org.apache.tools.ant.taskdefs.optional.Rpm,25,org.apache.tools.ant.taskdefs.LogStreamHandler,11
org.apache.tools.ant.taskdefs.optional.Rpm,25,org.apache.tools.ant.taskdefs.PumpStreamHandler,697
org.apache.tools.ant.taskdefs.optional.Rpm,25,org.apache.tools.ant.taskdefs.condition.Os,312
org.apache.tools.ant.taskdefs.optional.Rpm,25,org.apache.tools.ant.types.CommandlineJava,176
org.apache.tools.ant.taskdefs.optional.Rpm,25,org.apache.tools.ant.types.Path,376
org.apache.tools.ant.types.selectors.BaseExtendSelector,26,org.apache.tools.ant.BuildException,575
org.apache.tools.ant.types.selectors.BaseExtendSelector,26,org.apache.tools.ant.types.Parameter,45
org.apache.tools.ant.taskdefs.optional.junit.XMLJUnitResultFormatter,27,org.apache.tools.ant.BuildException,575
org.apache.tools.ant.taskdefs.optional.junit.XMLJUnitResultFormatter,27,org.apache.tools.ant.util.DOMElementWriter,79
org.apache.tools.ant.taskdefs.optional.junit.XMLJUnitResultFormatter,27,org.apache.tools.ant.util.DateUtils,433
org.apache.tools.ant.taskdefs.optional.junit.XMLJUnitResultFormatter,27,org.apache.tools.ant.util.FileUtils,228
org.apache.tools.ant.taskdefs.optional.net.SetProxy,28,org.apache.tools.ant.BuildException,575
org.apache.tools.ant.taskdefs.optional.net.SetProxy,28,org.apache.tools.ant.ProjectComponent,345
org.apache.tools.ant.taskdefs.optional.net.SetProxy,28,org.apache.tools.ant.Task,106
org.apache.tools.ant.taskdefs.optional.net.SetProxy,28,org.apache.tools.ant.util.ProxySetup,142
org.apache.tools.ant.taskdefs.CallTarget,30,org.apache.tools.ant.Task,106
org.apache.tools.ant.taskdefs.CallTarget,30,org.apache.tools.ant.BuildException,575
org.apache.tools.ant.taskdefs.CallTarget,30,org.apache.tools.ant.types.PropertySet,367
org.apache.tools.ant.taskdefs.DefBase,31,org.apache.tools.ant.AntClassLoader,63
org.apache.tools.ant.taskdefs.DefBase,31,org.apache.tools.ant.BuildException,575
org.apache.tools.ant.taskdefs.DefBase,31,org.apache.tools.ant.ProjectComponent,345
org.apache.tools.ant.taskdefs.DefBase,31,org.apache.tools.ant.types.Path,376
org.apache.tools.ant.taskdefs.DefBase,31,org.apache.tools.ant.types.Reference,180
org.apache.tools.ant.taskdefs.DefBase,31,org.apache.tools.ant.util.ClasspathUtils,325
org.apache.tools.ant.taskdefs.optional.perforce.P4Label,33,org.apache.tools.ant.BuildException,575
org.apache.tools.ant.taskdefs.optional.perforce.P4Label,33,org.apache.tools.ant.ProjectComponent,345
org.apache.tools.ant.taskdefs.optional.perforce.P4Label,33,org.apache.tools.ant.util.StringUtils,44
org.apache.tools.ant.types.resources.BCFileSet,35,org.apache.tools.ant.types.FileSet,476
org.apache.tools.ant.taskdefs.optional.extension.ExtraAttribute,36,org.apache.tools.ant.BuildException,575
org.apache.tools.ant.taskdefs.optional.vss.MSVSS,23,org.apache.tools.ant.types.EnumeratedAttribute,578
org.apache.tools.ant.taskdefs.optional.vss.MSVSS,23,org.apache.tools.ant.BuildException,575
org.apache.tools.ant.taskdefs.optional.vss.MSVSS,23,org.apache.tools.ant.ProjectComponent,345
org.apache.tools.ant.taskdefs.optional.vss.MSVSS,23,org.apache.tools.ant.Task,106
org.apache.tools.ant.taskdefs.optional.vss.MSVSS,23,org.apache.tools.ant.taskdefs.ExecuteStreamHandler,136
org.apache.tools.ant.taskdefs.optional.vss.MSVSS,23,org.apache.tools.ant.taskdefs.LogStreamHandler,11
org.apache.tools.ant.taskdefs.optional.vss.MSVSS,23,org.apache.tools.ant.types.CommandlineJava,176
org.apache.tools.ant.taskdefs.optional.vss.MSVSS,23,org.apache.tools.ant.util.FileUtils,228
org.apache.tools.ant.util.regexp.Jdk14RegexpRegexp,38,org.apache.tools.ant.BuildException,575
org.apache.tools.ant.taskdefs.condition.AntVersion,39,org.apache.tools.ant.BuildException,575
org.apache.tools.ant.taskdefs.condition.AntVersion,39,org.apache.tools.ant.ProjectComponent,345
org.apache.tools.ant.taskdefs.condition.AntVersion,39,org.apache.tools.ant.util.DeweyDecimal,718
org.apache.tools.ant.util.LoaderUtils,41,org.apache.tools.ant.BuildException,575
org.apache.tools.ant.util.LoaderUtils,41,org.apache.tools.ant.launch.Locator,260
org.apache.tools.ant.loader.AntClassLoader2,42,org.apache.tools.ant.AntClassLoader,63
org.apache.tools.ant.taskdefs.rmic.ForkingSunRmic,43,org.apache.tools.ant.BuildException,575
org.apache.tools.ant.taskdefs.rmic.ForkingSunRmic,43,org.apache.tools.ant.ProjectComponent,345
org.apache.tools.ant.taskdefs.rmic.ForkingSunRmic,43,org.apache.tools.ant.util.JavaEnvUtils,249
