cfg_id,class_name,label,num_nodes
0,contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer,2,111
1,contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicLetterTokenizer,0,24
2,contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicNormalizationFilter,0,39
3,contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicNormalizer,0,70
4,contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicStemFilter,0,39
5,contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicStemmer,0,175
6,contrib/analyzers/common/src/java/org/apache/lucene/analysis/br/BrazilianAnalyzer,2,253
7,contrib/analyzers/common/src/java/org/apache/lucene/analysis/br/BrazilianStemFilter,0,52
8,contrib/analyzers/common/src/java/org/apache/lucene/analysis/br/BrazilianStemmer,0,1790
9,contrib/analyzers/common/src/java/org/apache/lucene/analysis/cjk/CJKAnalyzer,2,83
10,contrib/analyzers/common/src/java/org/apache/lucene/analysis/cjk/CJKTokenizer,4,251
11,contrib/analyzers/common/src/java/org/apache/lucene/analysis/cn/ChineseAnalyzer,0,33
12,contrib/analyzers/common/src/java/org/apache/lucene/analysis/cn/ChineseFilter,0,90
13,contrib/analyzers/common/src/java/org/apache/lucene/analysis/cn/ChineseTokenizer,4,164
14,contrib/analyzers/common/src/java/org/apache/lucene/analysis/compound/CompoundWordTokenFilterBase,3,270
15,contrib/analyzers/common/src/java/org/apache/lucene/analysis/compound/DictionaryCompoundWordTokenFilter,0,75
16,contrib/analyzers/common/src/java/org/apache/lucene/analysis/compound/hyphenation/ByteVector,0,84
17,contrib/analyzers/common/src/java/org/apache/lucene/analysis/compound/hyphenation/CharVector,0,100
18,contrib/analyzers/common/src/java/org/apache/lucene/analysis/compound/hyphenation/Hyphen,0,40
19,contrib/analyzers/common/src/java/org/apache/lucene/analysis/compound/hyphenation/Hyphenation,0,12
20,contrib/analyzers/common/src/java/org/apache/lucene/analysis/compound/hyphenation/HyphenationException,0,4
21,contrib/analyzers/common/src/java/org/apache/lucene/analysis/compound/hyphenation/HyphenationTree,0,481
22,contrib/analyzers/common/src/java/org/apache/lucene/analysis/compound/hyphenation/PatternConsumer,0,0
23,contrib/analyzers/common/src/java/org/apache/lucene/analysis/compound/hyphenation/PatternParser,0,502
24,contrib/analyzers/common/src/java/org/apache/lucene/analysis/compound/hyphenation/TernaryTree,0,631
25,contrib/analyzers/common/src/java/org/apache/lucene/analysis/compound/HyphenationCompoundWordTokenFilter,0,129
26,contrib/analyzers/common/src/java/org/apache/lucene/analysis/cz/CzechAnalyzer,2,275
27,contrib/analyzers/common/src/java/org/apache/lucene/analysis/de/GermanAnalyzer,2,213
28,contrib/analyzers/common/src/java/org/apache/lucene/analysis/de/GermanStemFilter,0,61
