cfg_id,class_name,label,num_nodes
0,bench/BenchParser,0,0
1,maven/jruby-rake-plugin/src/main/java/org/jruby/maven/AbstractJRubyMojo,0,172
2,maven/jruby-rake-plugin/src/main/java/org/jruby/maven/GemMojo,0,16
3,maven/jruby-rake-plugin/src/main/java/org/jruby/maven/InstallGemsMojo,0,9
4,maven/jruby-rake-plugin/src/main/java/org/jruby/maven/IRBMojo,0,17
5,maven/jruby-rake-plugin/src/main/java/org/jruby/maven/JRubyMojo,0,14
6,maven/jruby-rake-plugin/src/main/java/org/jruby/maven/RakeMojo,0,52
8,samples/jrubyc_java/MyObjectTest,0,0
9,samples/jrubyc_java/MyObjectTest2,0,0
10,spec/java_integration/fixtures/_funky/MyClass,0,5
11,spec/java_integration/fixtures/AnotherRunnable,0,0
12,spec/java_integration/fixtures/ArrayReceiver,0,23
13,spec/java_integration/fixtures/ArrayReturningInterface,0,0
14,spec/java_integration/fixtures/ArrayReturningInterfaceConsumer,0,7
15,spec/java_integration/fixtures/BeanLikeInterface,0,0
16,spec/java_integration/fixtures/BeanLikeInterfaceHandler,0,60
17,spec/java_integration/fixtures/BooleanReturningInterface,0,0
18,spec/java_integration/fixtures/BooleanReturningInterfaceConsumer,0,10
19,spec/java_integration/fixtures/ClassWithEnums,0,3
20,spec/java_integration/fixtures/ClassWithMultipleSignaturesWithPrimitiveArgs,2,13
21,spec/java_integration/fixtures/ClassWithVarargs,0,133
22,spec/java_integration/fixtures/CoerceToInterface,0,21
23,spec/java_integration/fixtures/ComplexPrivateConstructor,1,35
24,spec/java_integration/fixtures/ConcreteWithVirtualCall,0,8
25,spec/java_integration/fixtures/ConstantHoldingInterface,0,0
26,spec/java_integration/fixtures/CoreTypeMethods,0,249
27,spec/java_integration/fixtures/DescendantOfSingleMethodInterface,0,0
28,spec/java_integration/fixtures/InnerClasses,0,3
29,spec/java_integration/fixtures/JavaFields,0,85
30,spec/java_integration/fixtures/JavaIterable,0,19
31,spec/java_integration/fixtures/JavaTypeMethods,0,22
32,spec/java_integration/fixtures/MethodNames,1,70
33,spec/java_integration/fixtures/PackageConstructor,0,3
34,spec/java_integration/fixtures/PackageField,0,4
35,spec/java_integration/fixtures/PackageInstanceMethod,0,10
36,spec/java_integration/fixtures/PackageStaticMethod,0,4
37,spec/java_integration/fixtures/PrivateConstructor,0,3
38,spec/java_integration/fixtures/PrivateField,0,5
39,spec/java_integration/fixtures/PrivateInstanceMethod,0,5
40,spec/java_integration/fixtures/PrivateStaticMethod,0,4
41,spec/java_integration/fixtures/ProtectedConstructor,0,3
42,spec/java_integration/fixtures/ProtectedField,0,4
43,spec/java_integration/fixtures/ProtectedInstanceMethod,0,5
44,spec/java_integration/fixtures/ProtectedStaticMethod,0,4
45,spec/java_integration/fixtures/PublicConstructor,0,3
46,spec/java_integration/fixtures/PublicField,0,7
47,spec/java_integration/fixtures/ReceivesArrayList,0,7
48,spec/java_integration/fixtures/ReturnsInterface,0,0
49,spec/java_integration/fixtures/ReturnsInterfaceConsumer,0,16
50,spec/java_integration/fixtures/SingleMethodInterface,0,0
51,spec/java_integration/fixtures/StaticMethodSelection,0,6
52,spec/java_integration/fixtures/ThrowExceptionOnCreate,0,12
53,spec/java_integration/fixtures/UsesDescendantOfSingleMethodInterface,0,10
54,spec/java_integration/fixtures/UsesSingleMethodInterface,0,116
55,spec/java_integration/fixtures/ValueReceivingInterface,0,0
56,spec/java_integration/fixtures/ValueReceivingInterfaceHandler,0,116
57,src/org/jruby/anno/AnnotationBinder,1,24
58,src/org/jruby/anno/Coercion,0,0
59,src/org/jruby/anno/CoercionType,0,36
60,src/org/jruby/anno/FrameField,0,66
61,src/org/jruby/anno/InvokerGenerator,0,109
62,src/org/jruby/anno/JavaMethodDescriptor,0,213
63,src/org/jruby/anno/JRubyClass,0,0
64,src/org/jruby/anno/JRubyConstant,0,0
65,src/org/jruby/anno/JRubyMethod,0,0
66,src/org/jruby/anno/JRubyModule,0,0
67,src/org/jruby/anno/TypePopulator,0,29
68,src/org/jruby/ant/Rake,0,19
69,src/org/jruby/ant/RakeImport,0,10
70,src/org/jruby/ant/RakeTaskBase,0,69
71,src/org/jruby/ast/AliasNode,0,40
72,src/org/jruby/ast/AndNode,0,62
73,src/org/jruby/ast/ArgAuxillaryNode,0,26
74,src/org/jruby/ast/ArgsCatNode,0,66
75,src/org/jruby/ast/ArgsNoArgNode,0,11
76,src/org/jruby/ast/ArgsNode,0,441
77,src/org/jruby/ast/ArgsPreOneArgNode,0,31
78,src/org/jruby/ast/ArgsPreTwoArgNode,0,39
79,src/org/jruby/ast/ArgsPushNode,0,57
80,src/org/jruby/ast/ArgumentNode,0,24
81,src/org/jruby/ast/ArrayNode,0,66
82,src/org/jruby/ast/AssignableNode,0,44
83,src/org/jruby/ast/AttrAssignNode,0,277
84,src/org/jruby/ast/AttrAssignOneArgNode,0,67
85,src/org/jruby/ast/AttrAssignThreeArgNode,0,84
86,src/org/jruby/ast/AttrAssignTwoArgNode,0,73
87,src/org/jruby/ast/BackRefNode,0,70
88,src/org/jruby/ast/BeginNode,0,44
89,src/org/jruby/ast/BignumNode,0,31
90,src/org/jruby/ast/BinaryOperatorNode,0,0
91,src/org/jruby/ast/BlockAcceptingNode,0,0
92,src/org/jruby/ast/BlockArg18Node,0,43
93,src/org/jruby/ast/BlockArgNode,0,28
94,src/org/jruby/ast/BlockNode,0,25
95,src/org/jruby/ast/BlockPassNode,0,43
96,src/org/jruby/ast/BreakNode,0,53
97,src/org/jruby/ast/CallManyArgsBlockNode,0,31
98,src/org/jruby/ast/CallManyArgsBlockPassNode,0,23
99,src/org/jruby/ast/CallManyArgsNode,0,30
100,src/org/jruby/ast/CallNoArgBlockNode,0,35
101,src/org/jruby/ast/CallNoArgBlockPassNode,0,20
102,src/org/jruby/ast/CallNoArgNode,0,63
103,src/org/jruby/ast/CallNode,0,149
104,src/org/jruby/ast/CallOneArgBlockNode,0,39
105,src/org/jruby/ast/CallOneArgBlockPassNode,0,39
106,src/org/jruby/ast/CallOneArgFixnumNode,0,50
107,src/org/jruby/ast/CallOneArgNode,0,47
108,src/org/jruby/ast/CallSpecialArgBlockNode,0,49
