node_id,node_className,node_metrics,node_ast_wpdp,node_ast_cpdp,node_label
0,org.apache.tools.ant.taskdefs.War,"[9.0, 6.0, 0.0, 9.0, 34.0, 28.0, 0.0, 9.0, 6.0, 0.8125, 166.0, 1.0, 0.0, 0.950617284, 0.4, 4.0, 9.0, 17.22222222, 2.0, 1.0, 79.0, 29.0, 243.0, 30.0]","[3.0958104, 3.0958104, 3.5048945, 2.6279328, 3.208299, 1.0613958, 1.4992148, 0.1977121, 2.8770628, 3.0958104, 1.459223, 3.0958104, 1.459223, 3.0958104, 1.459223, 3.0958104, 3.5048945, 3.208299, 3.0958104, 3.5048945, 1.9449134, 3.5048945, 2.6285946, 3.1830153, 3.0958104]","[1.2420382, 1.3859888, 1.2420382, 1.5785059, 1.3859888, 1.4157616, 1.3859888, 1.3859888, 1.3859888, 1.3859888, 1.3859888, 1.2420382, 1.3859888, 1.2420382, 1.3859888, 1.2420382, 1.3859888, 1.2420382, 1.5785059, 1.3859888, 1.4157616, 1.2420382, 1.5785059, 1.3859888, 1.5785059, 1.3859888, 1.3859888, 1.2420382]",1
1,org.apache.tools.ant.taskdefs.LoadProperties,"[4.0, 3.0, 0.0, 8.0, 39.0, 0.0, 0.0, 8.0, 4.0, 0.333333333, 200.0, 1.0, 0.0, 0.925, 0.5, 1.0, 1.0, 48.5, 1.0, 0.75, 200.0, 0.0, 200.0, 0.0]","[3.0958104, 3.0958104, 3.5048945, 3.208299, 3.5048945, 2.6279328, 3.208299, 3.5048945, 1.4291707, 3.208299, 3.699615, 2.6406188, 0.43102267, 0.8503601, 0.8943392, 1.1910836, 0.3749556, 0.2284077, 3.5048945, 3.5048945, 1.5071214, 1.3942537, 1.6939198, 3.0898728, 3.1109211, 2.8799756, 2.4789937, 3.5048945, 2.5936894, 2.6406188, 1.5187974, 1.9636914, 2.0694613, 3.208299, 3.208299, 3.699615, 3.5048945, 1.9636914, 3.0958104, 1.9531285]","[1.2420382, 1.2420382, 1.5785059, 1.4157616, 1.5785059, 1.3859888, 1.4157616, 1.5785059, 1.3859888, 1.4157616, 1.4864135, 1.3859888, 1.3859888, 1.3859888, 1.3859888, 1.3859888, 1.3859888, 1.3859888, 1.5785059, 1.5785059, 1.3859888, 1.3859888, 1.3859888, 2.0732782, 1.3859888, 1.3859888, 1.3859888, 1.5785059, 1.3859888, 1.3859888, 1.3859888, 1.3859888, 1.3859888, 1.4157616, 1.4157616, 1.4864135, 1.5785059, 1.3859888, 1.2420382, 1.3859888]",0
2,org.apache.tools.ant.taskdefs.cvslib.ChangeLogTask,"[15.0, 3.0, 0.0, 16.0, 77.0, 69.0, 0.0, 16.0, 10.0, 0.826530612, 504.0, 1.0, 0.0, 0.725490196, 0.233333333, 1.0, 1.0, 32.13333333, 6.0, 1.4, 504.0, 0.0, 504.0, 0.0]","[3.0958104, 3.0958104, 3.0958104, 3.0958104, 1.9531285, 3.0958104, 3.0958104, 3.0958104, 2.7801814, 3.0958104, 1.9531285, 3.0958104, 3.699615, 1.1930817, 3.1740386, 2.1287413, 3.1109211, 2.8799756, 1.1930817, 2.9530852, 1.7249985, 2.522229, 2.8550828, 3.5048945, 1.1616989, 2.522229, 2.8550828, 3.5048945, 1.1811296, 2.1287413, 3.0898728, 3.1109211, 2.8799756, 1.8380125, 2.7046504, 3.1740386, 2.522229, 2.8550828, 3.1830153, 2.0694613, 1.9673328, 1.4589927, 2.1605887, 1.5650496, 3.365314, 3.699615, 2.1033452, 3.5048945, 3.208299, 3.208299, 2.0694613, 3.5048945, 3.1830153, 3.0958104, 3.5048945, 3.365314, 2.3147438, 3.5048945, 3.208299, 3.5048945, 2.6279328, 2.4803169, 3.208299, 3.5048945, 2.6279328, 2.4803169, 3.208299, 3.0958104, 3.5048945, 3.699615, 1.3942537, 3.208299, 2.0694613, 3.0958104, 3.1740386, 1.211483, 3.5048945, 1.9661363, 3.5048945, 1.9661363, 1.9531285, 3.4563901, 1.6489141, 3.0958104, 3.1740386, 3.5048945, 0.52464056, -0.33256465, 2.4789937, -0.33256465, 3.0958104, 3.699615, 3.365314, 3.1830153, 2.0694613, 3.208299, 2.0694613, 3.5048945, 3.699615, 1.9636914]","[1.2420382, 1.2420382, 1.2420382, 1.2420382, 1.3859888, 1.2420382, 1.2420382, 1.2420382, 1.3859888, 1.3859888, 1.2420382, 1.3859888, 1.2420382, 1.4864135, 1.3859888, 1.3859888, 2.090507, 1.3859888, 1.3859888, 1.3859888, 1.3859888, 1.3859888, 1.3859888, 1.3859888, 1.3859888, 1.3859888, 1.3859888, 1.5785059, 1.3859888, 1.3859888, 1.3859888, 1.5785059, 1.3859888, 1.3859888, 2.0732782, 1.3859888, 1.3859888, 1.3859888, 1.3859888, 2.090507, 1.3859888, 1.3859888, 1.3859888, 1.3859888, 1.3859888, 1.3859888, 1.3859888, 1.3859888, 1.3859888, 1.4864135, 1.3859888, 1.5785059, 1.4157616, 1.4157616, 1.3859888, 1.3859888, 1.5785059, 1.3859888, 1.3859888, 1.3859888, 1.3859888, 1.3859888, 1.2420382, 1.5785059, 1.3859888, 1.3859888, 1.5785059, 1.4157616, 1.5785059, 1.3859888, 1.3859888, 1.4157616, 1.5785059, 1.3859888, 1.3859888, 1.4157616, 1.2420382, 1.5785059, 1.4864135, 1.3859888, 1.4157616, 1.3859888, 1.2420382, 2.090507, 1.3859888, 1.5785059, 1.3859888, 1.9858781, 1.5785059, 1.3859888, 1.9858781, 1.3859888, 1.3859888, 1.3859888, 1.2420382, 2.090507, 1.5785059, 1.3859888, 1.3859888, 1.3859888, 1.3859888, 1.3859888, 1.2420382, 1.4864135, 1.3859888, 1.3859888, 1.3859888, 1.3859888, 1.4157616, 1.3859888, 1.5785059, 1.4864135, 1.3859888]",0
3,org.apache.tools.tar.TarOutputStream,"[15.0, 3.0, 0.0, 3.0, 37.0, 41.0, 1.0, 2.0, 14.0, 0.696428571, 437.0, 0.75, 1.0, 0.454545455, 0.311111111, 1.0, 2.0, 27.33333333, 1.0, 0.8, 11.0, 7.0, 448.0, 7.0]","[3.0958104, 3.0958104, 3.0958104, 1.0665812, 3.0958104, 3.0958104, 1.9636914, 3.0958104, -0.23422924, 3.0958104, 3.5048945, 2.8770628, 2.6406188, 3.5048945, 0.26522386, 2.8770628, 2.6406188, 2.6421103, 2.8770628, 2.4266496, 2.6421103, 1.4290524, 3.5048945, 3.208299, 2.8770628, 0.5834446, 3.5048945, 2.0521235, 2.1105094, 3.0958104, 3.5048945, 3.1740386, 0.5834446, 3.5048945, 3.208299, 3.0958104, 2.6421103, 3.0958104, 2.6421103, 3.0958104, 3.5048945, 3.208299, 3.5048945, 3.5048945, 2.991225, 2.991225, 0.5834446, 2.991225, 3.0898728, 3.5048945, 2.991225, 2.4574327, 0.5834446, 3.0958104, 3.1740386, 0.5834446]","[1.2420382, 1.2420382, 1.2420382, 1.3859888, 1.2420382, 1.3859888, 1.2420382, 1.3859888, 1.3859888, 1.2420382, 1.3859888, 1.2420382, 1.5785059, 1.3859888, 1.3859888, 1.5785059, 1.3859888, 1.3859888, 1.3859888, 1.3859888, 1.3859888, 1.3859888, 1.3859888, 1.3859888, 1.3859888, 1.5785059, 1.4157616, 1.3859888, 1.3859888, 1.3859888, 1.5785059, 1.3859888, 1.3859888, 1.2420382, 1.5785059, 2.090507, 1.3859888, 1.5785059, 1.4157616, 1.2420382, 1.3859888, 1.2420382, 1.3859888, 1.2420382, 1.5785059, 1.4157616, 1.5785059, 1.5785059, 1.3859888, 1.3859888, 1.3859888, 1.3859888, 2.0732782, 1.5785059, 1.3859888, 2.9437947, 1.3859888, 1.2420382, 2.090507, 1.3859888]",0
4,org.apache.tools.ant.types.Parameterizable,"[1.0, 1.0, 0.0, 5.0, 1.0, 0.0, 4.0, 1.0, 1.0, 2.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0]",[3.0958104],[1.2420382],0
5,org.apache.tools.ant.taskdefs.SignJar,"[18.0, 3.0, 0.0, 10.0, 56.0, 119.0, 0.0, 10.0, 15.0, 0.882352941, 460.0, 1.0, 0.0, 0.685185185, 0.377777778, 0.0, 0.0, 23.83333333, 13.0, 2.0, 126.0, 54.0, 549.0, 90.0]","[3.0958104, 3.0958104, 3.0958104, 3.0958104, 3.0958104, 3.0958104, 3.0958104, 3.0958104, 3.0958104, 3.0958104, 3.0958104, 3.0958104, 3.0958104, 1.9531285, 3.0958104, 3.5048945, 3.208299, 3.5048945, 3.1740386, 3.4563901, 2.2951796, 1.8380125, 2.7046504, 3.1740386, 2.2024388, 3.0958104, 3.5048945, 2.175811, 3.208299, 3.5048945, 3.208299, 3.5048945, 3.208299, 3.5048945, 1.5489867, 1.7249985, 3.5048945, 1.8320209, 2.8550828, 1.8320209, 2.8550828, 2.0694613, 3.5048945, 1.8320209, 2.8550828, 1.8320209, 2.8550828, 3.5048945, 1.8320209, 2.8550828, 1.8320209, 2.8550828, 3.5048945, 1.8320209, 2.8550828, 1.8320209, 2.8550828, 3.5048945, 1.8320209, 2.8550828, 1.8320209, 2.8550828, 2.0694613, 3.5048945, 1.8320209, 2.8550828, 1.8320209, 2.8550828, 2.0694613, 3.5048945, 1.8320209, 2.8550828, 3.5048945, 1.8320209, 2.8550828, 3.5048945, 1.8320209, 2.8550828, 1.8320209, 2.8550828, 2.0694613, 1.8320209, 2.8550828, 3.1830153, 2.4803169, 1.4994574, 1.7405359, 2.1033452, 3.0958104, 3.5048945, 3.5048945, 3.5048945, 2.6279328, 3.5048945, 2.6279328, 3.5048945, 2.6285946, 3.5048945, 1.9977746, 1.9977746, 3.5048945, 3.0958104, 3.5048945, 2.6279328, 3.699615, 3.5048945, 3.0898728, 3.1109211, 2.8799756, 3.5048945, 2.4067452, 1.5071214, 0.921687, 3.5048945, 3.699615, 1.9636914]","[1.2420382, 1.2420382, 1.2420382, 1.2420382, 1.2420382, 1.2420382, 1.2420382, 1.2420382, 1.2420382, 1.2420382, 1.2420382, 1.2420382, 1.2420382, 1.3859888, 1.2420382, 1.5785059, 1.4157616, 1.5785059, 1.3859888, 2.090507, 1.3859888, 1.3859888, 1.3859888, 1.3859888, 2.090507, 1.3859888, 1.3859888, 1.2420382, 1.5785059, 1.3859888, 1.4157616, 1.5785059, 1.4157616, 1.5785059, 1.4157616, 1.5785059, 1.3859888, 1.3859888, 1.3859888, 1.5785059, 1.3859888, 1.3859888, 1.3859888, 1.3859888, 1.3859888, 1.5785059, 1.3859888, 1.3859888, 1.3859888, 1.3859888, 1.5785059, 1.3859888, 1.3859888, 1.3859888, 1.3859888, 1.5785059, 1.3859888, 1.3859888, 1.3859888, 1.3859888, 1.5785059, 1.3859888, 1.3859888, 1.3859888, 1.3859888, 1.3859888, 1.5785059, 1.3859888, 1.3859888, 1.3859888, 1.3859888, 1.3859888, 1.5785059, 1.3859888, 1.3859888, 1.5785059, 1.3859888, 1.3859888, 1.5785059, 1.3859888, 1.3859888, 1.3859888, 1.3859888, 1.3859888, 1.3859888, 1.3859888, 1.3859888, 1.3859888, 1.3859888, 1.3859888, 1.3859888, 1.3859888, 1.2420382, 1.5785059, 1.5785059, 1.5785059, 1.3859888, 1.5785059, 1.3859888, 1.5785059, 1.3859888, 1.5785059, 1.3859888, 1.3859888, 1.5785059, 1.3859888, 1.2420382, 1.5785059, 1.3859888, 1.4864135, 1.5785059, 1.3859888, 2.0732782, 1.3859888, 1.3859888, 1.5785059, 1.3859888, 1.3859888, 1.3859888, 1.3859888, 1.5785059, 1.4864135, 1.3859888]",0
6,org.apache.tools.ant.BuildLogger,"[4.0, 1.0, 0.0, 5.0, 4.0, 6.0, 4.0, 1.0, 4.0, 2.0, 4.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 1.0, 1.0, 24.0, 19.0, 28.0, 19.0]","[3.0958104, 3.0958104, 3.0958104, 3.0958104]","[1.2420382, 1.2420382, 1.2420382, 1.2420382]",0
7,org.apache.tools.ant.taskdefs.ExecuteOn,"[16.0, 4.0, 2.0, 19.0, 56.0, 48.0, 2.0, 17.0, 10.0, 0.745454545, 757.0, 1.0, 4.0, 0.836956522, 0.19375, 3.0, 7.0, 45.625, 14.0, 2.5, 77.0, 39.0, 642.0, 78.0]","[3.0958104, 1.9531285, 3.0958104, 3.0958104, 3.0958104, 2.9901695, 3.0958104, 3.0958104, 3.0958104, 3.5048945, 3.208299, 3.0958104, 3.5048945, 3.208299, 3.0958104, 3.5048945, 3.208299, 3.0958104, 3.5048945, 2.6285946, 3.1830153, 3.5048945, 3.4563901, 3.208299, 3.5048945, 3.5048945, 3.208299, 3.5048945, 3.208299, 1.2073689, 3.0958104, 3.699615, 3.1740386, 3.4563901, 2.2951796, 2.2024388, 1.8380125, 3.5048945, 2.6285946, 1.5007468, 3.1740386, 1.9531285, 1.9531285, 3.5048945, 2.6285946, 3.1740386, 1.9531285, 1.9531285, 3.5048945, 3.4563901, 3.1830153, 1.9661363, 3.5048945, 3.4563901, 1.6489141, 3.1740386, 2.1605887, 3.1830153, 1.3857601, 1.4589927, 0.98704326, 2.030869, 2.030869, 3.5048945, 3.4563901, 3.4563901, 1.6489141, 3.4563901, 1.6489141, 2.1605887, 3.1830153, 1.3857601, 1.4589927, 0.98704326, 3.208299, 1.1120105, 3.0958104, 3.5048945, 3.1740386, 1.606075, 3.5048945, 3.1740386, 3.5048945, 2.4803169, 3.5048945, 0.5485281, 1.9531285, 2.9530852, 3.4563901, 1.6489141, 2.1605887, 3.5048945, 3.5048945, 3.5048945, 2.991225, 2.991225, 2.991225, 2.991225, 2.991225, 2.991225, 2.991225, 2.991225, 2.991225, 2.991225, 3.1740386, 3.5048945, 2.4803169, 3.0958104, 2.1605887, 3.0958104, 3.5048945, 0.9835689, 2.7046504, 2.7046504, 3.0958104, 3.5048945, 0.9835689, 1.9346796, 1.9346796, 3.0958104]","[1.2420382, 1.3859888, 1.2420382, 1.2420382, 1.2420382, 1.3859888, 1.2420382, 1.2420382, 1.2420382, 1.5785059, 1.4157616, 1.3859888, 1.2420382, 1.5785059, 1.4157616, 1.3859888, 1.2420382, 1.5785059, 1.4157616, 1.2420382, 1.5785059, 1.3859888, 1.3859888, 1.5785059, 1.3859888, 1.4157616, 1.5785059, 1.5785059, 1.4157616, 1.5785059, 1.4157616, 1.3859888, 1.2420382, 1.4864135, 2.090507, 1.3859888, 1.3859888, 1.3859888, 1.3859888, 1.5785059, 1.3859888, 1.3859888, 2.090507, 1.3859888, 1.3859888, 1.5785059, 1.3859888, 1.3859888, 2.090507, 1.3859888, 1.3859888, 1.5785059, 1.3859888, 1.3859888, 1.9858781, 1.5785059, 1.3859888, 1.3859888, 2.090507, 1.3859888, 1.3859888, 1.3859888, 1.3859888, 1.3859888, 1.3859888, 1.3859888, 1.5785059, 1.3859888, 1.3859888, 1.3859888, 1.3859888, 1.3859888, 1.3859888, 1.3859888, 1.3859888, 1.3859888, 1.3859888, 1.4157616, 1.3859888, 1.2420382, 1.5785059, 2.090507, 1.3859888, 1.5785059, 2.090507, 1.5785059, 1.3859888, 1.5785059, 1.3859888, 1.3859888, 1.3859888, 1.3859888, 1.3859888, 1.3859888, 1.5785059, 1.3859888, 1.5785059, 1.3859888, 1.5785059, 1.3859888, 1.3859888, 1.3859888, 1.3859888, 1.3859888, 1.3859888, 1.3859888, 1.3859888, 1.3859888, 1.3859888, 2.090507, 1.5785059, 1.3859888, 1.2420382, 1.3859888, 1.2420382, 1.5785059, 1.3859888, 1.3859888, 1.3859888, 1.2420382, 1.5785059, 1.3859888, 1.3859888, 1.3859888, 1.2420382]",0
8,org.apache.tools.ant.taskdefs.Echo,"[7.0, 3.0, 0.0, 7.0, 21.0, 0.0, 0.0, 7.0, 7.0, 0.625, 144.0, 1.0, 0.0, 0.860465116, 0.342857143, 1.0, 1.0, 19.0, 5.0, 1.4286, 27.0, 96.0, 174.0, 96.0]","[3.0958104, 3.5048945, 3.1830153, 3.699615, 2.4803169, 2.6421103, 2.6406188, 3.208299, 3.5048945, 3.699615, 1.9636914, 3.0958104, 3.0958104, 3.0958104, 3.0958104, 1.1817566, 3.0958104, 2.9901695, 3.5048945, 2.6285946, 3.5048945, 2.6285946, 3.5048945, 2.6285946, 3.5048945, 2.6285946, 3.0958104]","[1.2420382, 1.5785059, 1.3859888, 1.4864135, 1.3859888, 1.3859888, 1.3859888, 1.4157616, 1.5785059, 1.4864135, 1.3859888, 1.2420382, 1.2420382, 1.2420382, 1.2420382, 1.3859888, 1.2420382, 1.3859888, 1.5785059, 1.3859888, 1.5785059, 1.3859888, 1.5785059, 1.3859888, 1.5785059, 1.3859888, 1.2420382]",0
9,org.apache.tools.ant.taskdefs.ExecuteStreamHandler,"[5.0, 1.0, 0.0, 11.0, 5.0, 10.0, 11.0, 0.0, 5.0, 2.0, 5.0, 0.0, 0.0, 0.0, 0.533333333, 0.0, 0.0, 0.0, 1.0, 1.0, 7.0, 6.0, 12.0, 6.0]","[3.0958104, 3.0958104, 3.0958104, 3.0958104, 3.0958104]","[1.2420382, 1.2420382, 1.2420382, 1.2420382, 1.2420382]",0
10,org.apache.tools.ant.taskdefs.Parallel,"[3.0, 3.0, 0.0, 6.0, 21.0, 0.0, 1.0, 6.0, 3.0, 0.0, 146.0, 1.0, 0.0, 0.948717949, 0.666666667, 0.0, 0.0, 47.33333333, 1.0, 0.6667, 60.0, 103.0, 209.0, 103.0]","[3.0958104, 1.9531285, 3.0958104, 3.4563901, 3.1740386, 2.1287413, 3.1109211, 2.8799756, 3.1740386, 1.8172872, 3.1740386, 3.699615, 1.4779427, 3.1740386, 2.2996416, 3.5048945, 3.5048945, 3.5048945, 2.1136007, 2.1136007, 1.9385283, 3.5048945, 3.5048945, 3.208299, 3.208299, 3.5048945, 3.208299, 2.0694613, 3.0958104, 3.699615, -0.068970546, 3.0958104]","[1.2420382, 1.3859888, 1.2420382, 1.3859888, 2.090507, 1.3859888, 1.3859888, 1.3859888, 2.090507, 1.3859888, 2.090507, 1.4864135, 1.3859888, 2.090507, 1.3859888, 1.5785059, 1.5785059, 1.5785059, 1.3859888, 1.3859888, 1.3859888, 1.5785059, 1.5785059, 1.4157616, 1.4157616, 1.5785059, 1.4157616, 1.3859888, 1.2420382, 1.4864135, 1.3859888, 1.2420382]",0
